Symbol,Name,결산월,회계년,주기,당기순이익률(%),매출총이익률(%),영업이익률(%),자본금영업이익률(%),자본금세전계속사업이익률(%),자본금지배주주순이익률(%),세전계속사업이익률(%),영업수익(천원),영업비용(천원)
A359090,씨엔알리서치,12,2015,Annual,-4.86,51.93,-3.09,,,,-4.83,"20,273,426","20,899,882"
A359090,씨엔알리서치,12,2016,Annual,0.51,55.01,3.91,121.58,15.85,15.85,0.51,"23,348,281","22,436,400"
A359090,씨엔알리서치,12,2017,Annual,6.38,100.00,9.33,316.64,232.29,216.48,6.84,"25,460,911","23,086,138"
A359090,씨엔알리서치,12,2018,Annual,1.66,100.00,4.08,126.81,51.71,51.71,1.66,"24,599,944","23,596,064"
A359090,씨엔알리서치,12,2019,Annual,-6.02,100.00,-0.77,N/A(IFRS),N/A(IFRS),N/A(IFRS),-5.35,"27,059,005","27,267,736"
A359090,씨엔알리서치,12,2020,Annual,7.30,100.00,14.78,670.98,415.39,331.29,9.15,"34,036,926","29,004,599"
A359090,씨엔알리서치,12,2021,Annual,-6.18,100.00,14.21,204.24,-69.42,-88.75,-4.83,"43,099,291","36,973,748"
A359090,씨엔알리서치,12,2022,Annual,7.82,100.00,10.15,91.79,73.79,70.73,8.16,"48,267,675","43,367,402"
A101930,인화정공,12,2011,Annual,13.34,21.59,17.60,630.16,617.02,477.53,17.23,"84,718,517","69,807,157"
A101930,인화정공,12,2012,Annual,7.50,15.36,9.10,175.96,165.96,145.10,8.58,"67,995,814","61,808,978"
A101930,인화정공,12,2013,Annual,2.75,12.16,5.01,54.91,34.84,30.16,3.18,"51,122,041","48,560,123"
A101930,인화정공,12,2014,Annual,1.17,9.90,3.39,39.70,14.81,13.68,1.26,"54,668,008","52,815,715"
A101930,인화정공,12,2015,Annual,-0.27,7.61,0.82,9.56,-4.60,-3.13,-0.40,"54,352,319","53,906,233"
A101930,인화정공,12,2016,Annual,-4.89,3.09,-4.87,-47.55,-55.14,-47.76,-5.65,"45,527,575","47,745,977"
A101930,인화정공,12,2017,Annual,5.18,-2.31,-9.40,-84.23,38.73,46.46,4.32,"41,818,110","45,748,104"
A101930,인화정공,12,2018,Annual,3.75,2.13,-4.57,-43.91,26.60,36.08,2.77,"44,830,674","46,879,392"
A101930,인화정공,12,2019,Annual,0.30,8.49,3.27,48.97,-2.00,4.47,-0.13,"69,958,816","67,673,744"
A101930,인화정공,12,2020,Annual,5.82,9.50,3.81,47.79,67.21,73.04,5.36,"58,513,851","56,283,865"
A101930,인화정공,12,2021,Annual,76.14,9.87,4.18,48.93,"1,154.90",890.96,98.70,"54,595,370","52,312,580"
A101930,인화정공,12,2022,Annual,16.72,12.48,7.49,119.07,286.92,265.63,18.06,"74,140,079","68,584,499"
A263690,디알젬,12,2011,Annual,,,,,,,,,
A263690,디알젬,12,2012,Annual,1.87,31.05,2.81,,,,1.87,"13,066,562","12,699,229"
A263690,디알젬,12,2013,Annual,3.86,27.74,4.74,142.13,115.76,115.76,3.86,"18,987,871","18,087,575"
A263690,디알젬,12,2014,Annual,1.72,28.22,2.42,80.85,59.20,57.34,1.77,"21,163,853","20,651,702"
A263690,디알젬,12,2015,Annual,5.11,25.18,6.12,N/A(IFRS),N/A(IFRS),N/A(IFRS),4.02,"32,091,836","30,127,618"
A263690,디알젬,12,2016,Annual,1.25,30.41,7.90,108.98,29.16,17.22,2.11,"35,414,714","32,617,950"
A263690,디알젬,12,2017,Annual,8.38,27.30,8.74,90.27,82.44,86.52,7.98,"49,323,651","45,012,708"
A263690,디알젬,12,2018,Annual,8.45,28.55,7.66,82.13,81.44,90.67,7.59,"56,606,738","52,273,119"
A263690,디알젬,12,2019,Annual,9.55,28.95,7.80,83.00,85.81,101.55,8.07,"60,226,049","55,526,187"
A263690,디알젬,12,2020,Annual,18.71,36.12,21.57,403.44,387.95,350.07,20.74,"105,933,483","83,087,417"
A263690,디알젬,12,2021,Annual,14.70,31.65,14.47,219.33,254.42,222.71,16.79,"85,813,032","73,392,968"
A263690,디알젬,12,2022,Annual,13.31,33.02,16.15,327.13,325.18,269.72,16.05,"114,709,484","96,184,724"
A092460,한라IMS,12,2011,Annual,12.41,31.46,11.58,100.89,125.47,108.07,14.41,"39,194,481","34,654,470"
A092460,한라IMS,12,2012,Annual,9.00,23.83,2.37,20.10,77.60,76.22,9.17,"38,095,564","37,191,103"
A092460,한라IMS,12,2013,Annual,-3.49,22.19,-3.69,-28.04,-39.09,-26.47,-5.15,"34,167,389","35,429,338"
A092460,한라IMS,12,2014,Annual,10.90,28.32,5.81,52.77,110.00,99.10,12.10,"41,393,042","38,989,515"
A092460,한라IMS,12,2015,Annual,11.16,29.80,8.39,81.20,122.04,107.97,12.61,"45,926,792","42,072,389"
A092460,한라IMS,12,2016,Annual,7.57,29.41,5.46,45.74,63.69,63.48,7.60,"41,635,145","39,363,271"
A092460,한라IMS,12,2017,Annual,4.03,27.35,-1.69,-11.23,15.82,26.85,2.37,"34,577,553","35,160,191"
A092460,한라IMS,12,2018,Annual,7.83,31.40,-1.27,-7.34,36.54,45.30,6.31,"31,985,154","32,391,005"
A092460,한라IMS,12,2019,Annual,8.63,27.51,2.05,16.77,67.20,70.46,8.23,"47,381,801","46,408,801"
A092460,한라IMS,12,2020,Annual,7.30,21.23,2.10,19.10,67.40,66.28,7.42,"53,325,670","52,204,206"
A092460,한라IMS,12,2021,Annual,6.49,22.18,-0.32,-2.31,52.50,47.08,7.24,"53,229,868","53,399,167"
A092460,한라IMS,12,2022,Annual,10.86,28.02,8.73,93.42,131.23,116.31,12.26,"94,300,667","86,071,506"
A382480,지아이텍,12,2011,Annual,,,,,,,,,
A382480,지아이텍,12,2012,Annual,,,,,,,,,
A382480,지아이텍,12,2013,Annual,,,,,,,,,
A382480,지아이텍,12,2014,Annual,,,,,,,,,
A382480,지아이텍,12,2015,Annual,,,,,,,,,
A382480,지아이텍,12,2016,Annual,,,,,,,,,
A382480,지아이텍,12,2017,Annual,17.41,50.90,21.69,,,,19.90,"12,668,532","9,920,944"
A382480,지아이텍,12,2018,Annual,5.30,36.32,6.10,42.10,37.85,36.58,5.49,"8,801,939","8,264,733"
A382480,지아이텍,12,2019,Annual,10.37,43.59,13.34,N/A(IFRS),N/A(IFRS),N/A(IFRS),12.18,"12,502,002","10,834,814"
A382480,지아이텍,12,2020,Annual,24.23,55.93,30.77,253.31,231.01,199.46,28.06,"17,189,215","11,900,066"
A382480,지아이텍,12,2021,Annual,21.94,53.07,21.76,124.44,138.02,125.44,24.14,"19,543,532","15,290,501"
A382480,지아이텍,12,2022,Annual,16.26,37.62,17.47,175.98,185.78,163.79,18.44,"39,647,018","32,720,976"
A217190,제너셈,12,2011,Annual,5.12,24.41,6.77,121.29,91.64,91.64,5.12,"20,149,090","18,784,575"
A217190,제너셈,12,2012,Annual,0.83,21.57,2.96,46.76,13.18,13.18,0.83,"23,031,566","22,350,464"
A217190,제너셈,12,2013,Annual,2.02,32.50,3.53,N/A(IFRS),N/A(IFRS),N/A(IFRS),1.05,"18,006,047","17,371,142"
A217190,제너셈,12,2014,Annual,15.62,36.77,17.42,501.33,514.36,449.50,17.87,"32,193,260","26,585,236"
A217190,제너셈,12,2015,Annual,14.29,36.38,16.05,197.58,204.27,175.81,16.60,"33,863,188","28,426,620"
A217190,제너셈,12,2016,Annual,-10.16,25.43,-13.79,-56.01,-57.40,-41.26,-14.13,"17,807,553","20,263,510"
A217190,제너셈,12,2017,Annual,-23.74,15.49,-13.86,-87.45,-131.61,-149.79,-20.86,"27,665,507","31,499,712"
A217190,제너셈,12,2018,Annual,-30.73,11.23,-24.41,-144.81,-180.17,-182.33,-30.37,"26,014,333","32,363,580"
A217190,제너셈,12,2019,Annual,7.97,35.64,8.05,71.00,70.31,70.31,7.97,"38,688,487","35,575,227"
A217190,제너셈,12,2020,Annual,-2.52,28.04,-2.49,-23.82,-25.73,-24.14,-2.69,"41,941,655","42,986,141"
A217190,제너셈,12,2021,Annual,8.78,34.55,9.43,128.49,121.65,119.58,8.93,"59,727,439","54,093,626"
A217190,제너셈,12,2022,Annual,21.11,40.04,15.31,213.42,210.55,294.34,15.10,"61,135,219","51,777,492"
A049960,쎌바이오텍,12,2011,Annual,24.11,62.11,26.15,119.38,127.37,110.06,27.90,"21,455,440","15,844,396"
A049960,쎌바이오텍,12,2012,Annual,23.85,64.89,26.03,139.26,152.45,127.63,28.49,"25,147,488","18,602,328"
A049960,쎌바이오텍,12,2013,Annual,28.63,69.62,33.45,223.51,229.92,191.34,34.40,"31,409,550","20,904,531"
A049960,쎌바이오텍,12,2014,Annual,29.74,72.67,36.12,310.99,313.89,256.05,36.46,"40,461,684","25,844,965"
A049960,쎌바이오텍,12,2015,Annual,35.35,76.72,39.19,408.82,458.65,368.74,43.97,"49,024,774","29,810,247"
A049960,쎌바이오텍,12,2016,Annual,31.98,77.28,37.39,449.50,472.81,384.36,39.33,"56,495,597","35,369,246"
A049960,쎌바이오텍,12,2017,Annual,32.68,78.54,40.35,505.38,505.62,409.37,40.37,"58,870,734","35,117,680"
A049960,쎌바이오텍,12,2018,Annual,33.95,77.19,37.73,485.45,534.45,436.82,41.54,"60,466,045","37,649,929"
A049960,쎌바이오텍,12,2019,Annual,20.19,74.93,16.58,155.23,211.87,189.08,22.63,"44,005,368","36,709,505"
A049960,쎌바이오텍,12,2020,Annual,4.88,74.50,8.34,75.85,27.70,44.40,3.05,"42,743,208","39,178,268"
A049960,쎌바이오텍,12,2021,Annual,15.84,74.37,14.94,139.90,185.57,148.27,19.82,"44,004,170","37,428,877"
A049960,쎌바이오텍,12,2022,Annual,22.62,73.69,17.48,176.49,264.12,228.38,26.16,"47,457,347","39,162,483"
A232680,라온테크,12,2011,Annual,2.79,24.95,8.48,,,,2.79,"6,743,285","6,171,664"
A232680,라온테크,12,2012,Annual,5.16,17.91,1.86,19.79,54.86,54.86,5.16,"10,456,586","10,261,985"
A232680,라온테크,12,2013,Annual,2.19,31.07,-7.26,-29.97,9.03,9.03,2.19,"4,530,137","4,858,825"
A232680,라온테크,12,2014,Annual,8.41,33.15,7.96,43.45,45.93,45.93,8.41,"5,987,571","5,511,107"
A232680,라온테크,12,2015,Annual,-2.27,21.85,6.47,83.06,-29.19,-29.19,-2.27,"14,070,196","13,159,453"
A232680,라온테크,12,2016,Annual,8.40,22.06,4.24,70.90,68.85,140.54,4.11,"18,794,487","17,998,334"
A232680,라온테크,12,2017,Annual,-3.30,23.52,-0.81,N/A(IFRS),N/A(IFRS),N/A(IFRS),-2.95,"24,839,069","25,039,749"
A232680,라온테크,12,2018,Annual,-1.02,19.77,1.11,12.75,-5.15,-11.71,-0.45,"24,340,758","24,069,916"
A232680,라온테크,12,2019,Annual,-11.34,27.47,-9.59,-56.37,-67.69,-66.62,-11.52,"12,632,424","13,843,893"
A232680,라온테크,12,2020,Annual,4.59,29.56,5.73,48.46,36.49,38.84,4.31,"18,399,628","17,345,593"
A232680,라온테크,12,2021,Annual,15.92,29.77,14.23,225.49,219.08,252.21,13.83,"36,858,185","31,611,860"
A232680,라온테크,12,2022,Annual,12.58,29.28,15.05,205.39,205.73,171.68,15.07,"59,431,713","50,488,599"
A106190,하이텍팜,12,2011,Annual,15.14,22.87,18.86,368.61,370.21,295.80,18.94,"69,268,725","56,203,874"
