Symbol,Name,결산월,회계년,주기,총자산회전율(회),매출채권회전율,매출액(천원),매출채권(천원),재고자산회전율,매출액(천원),재고자산(천원),총부채회전율(회),총자본회전율(회),자본금회전율(회),총자산(천원),매출원가(천원)
A049120,파인디앤씨,12,2019,Annual,0.80,,"68,780,131","13,159,309",,"68,780,131","5,777,720",1.58,1.62,5.38,"89,516,677","60,528,408"
A049120,파인디앤씨,12,2020,Annual,0.65,,"53,912,169","4,762,653",,"53,912,169","782,271",1.17,1.44,4.09,"77,514,678","51,228,383"
A049120,파인디앤씨,12,2021,Annual,0.32,,"28,833,125","4,061,646",,"28,833,125","1,368,564",0.53,0.79,2.12,"105,464,955","35,635,572"
A049120,파인디앤씨,12,2022,Annual,0.54,,"54,462,647","3,533,709",,"54,462,647","2,092,028",0.78,1.79,3.74,"95,157,808","52,324,275"
A100030,인지소프트,12,2011,Annual,0.37,,"10,024,146","2,070,852",,"10,024,146",0,5.92,0.39,6.11,"26,680,375","6,948,241"
A100030,인지소프트,12,2012,Annual,0.36,,"10,058,128","1,099,670",,"10,058,128",0,7.40,0.38,6.13,"28,901,056","6,713,272"
A100030,인지소프트,12,2013,Annual,0.40,,"12,039,048","1,172,153",,"12,039,048",0,6.95,0.42,7.33,"31,569,553","7,055,924"
A100030,인지소프트,12,2014,Annual,0.23,,"7,103,102","810,296",,"7,103,102",0,5.06,0.24,4.33,"31,473,907","4,396,782"
A100030,인지소프트,12,2015,Annual,0.17,,"5,201,422","1,964,992",,"5,201,422",0,5.19,0.17,3.17,"30,574,230","3,299,226"
A100030,인지소프트,12,2016,Annual,0.20,,"6,275,188","1,164,761",,"6,275,188",0,6.55,0.21,3.82,"31,427,792","3,518,260"
A100030,인지소프트,12,2017,Annual,0.20,,"6,271,453","1,754,994",,"6,271,453",0,6.41,0.20,3.82,"32,620,239","2,942,112"
A100030,인지소프트,12,2018,Annual,0.17,,"5,572,070","416,355",,"5,572,070",0,4.67,0.18,3.39,"32,933,009","3,449,641"
A100030,인지소프트,12,2019,Annual,0.18,,"5,451,465","209,329",,"5,451,465",0,4.40,0.19,3.32,"26,732,015","3,815,859"
A100030,인지소프트,12,2020,Annual,0.14,,"4,664,690","317,157",,"4,664,690",0,0.62,0.18,2.84,"41,515,578","3,208,291"
A100030,인지소프트,12,2021,Annual,0.12,,"5,583,324","131,181",,"5,583,324",0,0.38,0.18,3.40,"51,212,232","3,362,274"
A100030,인지소프트,12,2022,Annual,0.21,,"11,766,741","1,928,418",,"11,766,741",0,0.92,0.27,7.17,"60,138,136","6,398,365"
A089530,에이티세미콘,12,2011,Annual,0.58,,"101,417,280","9,664,699",,"101,417,280",0,1.02,1.35,4.91,"181,486,304","75,776,248"
A089530,에이티세미콘,12,2012,Annual,0.54,,"96,603,271","11,653,050",,"96,603,271",0,1.09,1.08,4.17,"174,936,996","81,451,780"
A089530,에이티세미콘,12,2013,Annual,0.38,,"78,868,647","22,931,979",,"78,868,647","2,739,292",0.64,0.94,3.40,"239,912,342","69,849,890"
A089530,에이티세미콘,12,2014,Annual,0.68,,"150,503,040","17,063,648",,"150,503,040","3,639,268",0.98,2.25,6.21,"199,637,317","127,965,025"
A089530,에이티세미콘,12,2015,Annual,0.74,,"126,241,093","8,859,819",,"126,241,093","4,733,960",0.99,2.92,4.65,"140,697,492","114,803,208"
A089530,에이티세미콘,12,2016,Annual,0.72,,"89,285,903","8,288,252",,"89,285,903","3,627,789",0.93,3.22,3.04,"106,959,703","85,513,848"
A089530,에이티세미콘,12,2017,Annual,1.02,,"103,239,769","7,084,167",,"103,239,769","4,478,041",1.40,3.79,3.32,"95,580,943","88,553,547"
A089530,에이티세미콘,12,2018,Annual,1.22,,"119,592,451","7,120,940",,"119,592,451","4,604,281",1.88,3.47,3.52,"100,791,222","100,715,652"
A089530,에이티세미콘,12,2019,Annual,1.01,,"125,928,665","7,149,151",,"125,928,665","6,325,805",1.44,3.39,3.28,"148,298,586","108,668,907"
A089530,에이티세미콘,12,2020,Annual,0.81,,"126,968,145","5,645,954",,"126,968,145","7,000,313",1.07,3.29,2.43,"166,720,012","118,533,471"
A089530,에이티세미콘,12,2021,Annual,0.10,,"17,329,921","9,246,348",,"17,329,921","9,595,136",0.13,0.40,0.44,"191,598,032","17,833,073"
A089530,에이티세미콘,12,2022,Annual,0.12,,"17,046,550","1,731,529",,"17,046,550",0,0.20,0.28,0.66,"96,806,069","17,904,192"
A056360,코위버,12,2011,Annual,0.69,,"45,106,312","10,263,463",,"45,106,312","10,865,839",4.94,0.80,9.21,"65,711,205","34,579,307"
A056360,코위버,12,2012,Annual,0.67,,"44,651,119","7,866,217",,"44,651,119","10,177,441",5.51,0.77,9.12,"67,052,701","33,633,019"
A056360,코위버,12,2013,Annual,0.84,,"61,039,061","18,522,686",,"61,039,061","11,826,847",5.42,0.99,12.46,"78,600,493","44,884,287"
A056360,코위버,12,2014,Annual,0.73,,"58,499,838","15,522,265",,"58,499,838","11,957,526",4.37,0.88,11.94,"81,672,051","38,966,974"
A056360,코위버,12,2015,Annual,0.68,,"59,995,703","20,432,603",,"59,995,703","8,533,473",4.07,0.81,12.25,"95,229,541","41,430,553"
A056360,코위버,12,2016,Annual,0.58,,"58,702,718","18,480,028",,"58,702,718","15,902,577",2.81,0.73,11.98,"107,494,921","39,460,940"
A056360,코위버,12,2017,Annual,0.50,,"54,279,995","16,919,210",,"54,279,995","12,496,020",2.35,0.63,11.08,"111,096,297","34,899,423"
A056360,코위버,12,2018,Annual,0.46,,"54,855,376","10,821,451",,"54,855,376","15,910,207",2.14,0.58,11.20,"128,777,113","38,817,767"
A056360,코위버,12,2019,Annual,0.77,,"112,750,378","25,637,753",,"112,750,378","24,720,028",2.98,1.04,23.02,"164,277,748","82,519,463"
A056360,코위버,12,2020,Annual,0.51,,"80,672,355","12,323,553",,"80,672,355","21,537,394",2.13,0.67,16.47,"151,093,660","58,745,930"
A056360,코위버,12,2021,Annual,0.55,,"85,730,002","15,181,268",,"85,730,002","33,537,935",2.81,0.69,17.50,"159,104,287","61,324,458"
A056360,코위버,12,2022,Annual,0.55,,"89,618,029","26,983,633",,"89,618,029","46,806,743",2.61,0.69,18.30,"168,717,299","68,839,431"
A204020,그리티,12,2011,Annual,2.96,,"66,733,655","4,853,387",,"66,733,655","8,781,454",6.27,5.61,42.99,"26,728,228","21,929,996"
A204020,그리티,12,2012,Annual,2.53,,"67,311,276","2,554,487",,"67,311,276","8,879,519",7.85,3.73,32.10,"26,545,940","23,434,870"
A204020,그리티,12,2013,Annual,3.02,,"93,757,121","4,056,852",,"93,757,121","15,980,383",14.13,3.84,44.72,"35,612,475","33,737,815"
A204020,그리티,12,2014,Annual,N/A(IFRS),,"99,246,485","5,194,822",,"99,246,485","15,391,481",N/A(IFRS),N/A(IFRS),N/A(IFRS),"45,693,601","37,950,608"
A204020,그리티,12,2015,Annual,2.14,,"101,841,658","4,402,430",,"101,841,658","15,701,818",17.90,2.43,45.14,"49,392,580","41,247,051"
A204020,그리티,12,2016,Annual,2.00,,"104,971,338","4,352,276",,"104,971,338","18,137,369",15.46,2.29,31.48,"55,730,709","42,768,478"
A204020,그리티,12,2017,Annual,2.10,,"124,299,600","7,501,157",,"124,299,600","26,119,760",15.44,2.43,28.17,"62,493,776","49,270,767"
A204020,그리티,12,2018,Annual,1.57,,"117,056,356","3,884,140",,"117,056,356","30,715,245",11.40,1.82,23.72,"86,557,287","46,452,906"
A204020,그리티,12,2019,Annual,1.40,,"120,984,485","5,881,675",,"120,984,485","32,650,635",9.89,1.63,15.17,"86,803,901","54,427,584"
A204020,그리티,12,2020,Annual,1.42,,"119,857,961","6,872,094",,"119,857,961","32,615,675",11.26,1.62,11.42,"82,599,999","56,543,881"
A204020,그리티,12,2021,Annual,1.33,,"104,116,383","4,666,128",,"104,116,383","34,815,867",11.16,1.51,9.92,"73,835,239","52,280,921"
A204020,그리티,12,2022,Annual,1.89,,"139,574,005","4,773,766",,"139,574,005","41,533,578",15.70,2.15,13.30,"73,706,053","59,702,654"
A245620,EDGC,12,2011,Annual,,,,,,,,,,,,
A245620,EDGC,12,2012,Annual,,,,,,,,,,,,
A245620,EDGC,12,2013,Annual,,,,,,,,,,,,
A245620,EDGC,12,2014,Annual,,,,,,,,,,,,
A245620,EDGC,12,2015,Annual,,,"1,064,802","204,993",,"1,064,802","135,569",,,,"3,867,138","823,023"
A245620,EDGC,12,2016,Annual,0.23,,"1,393,006","371,373",,"1,393,006","273,332",0.35,0.64,0.57,"8,489,001","1,155,816"
A245620,EDGC,12,2017,Annual,0.29,,"3,234,303","1,257,993",,"3,234,303","505,267",0.63,0.54,1.22,"13,750,021","2,575,727"
A245620,EDGC,12,2018,Annual,0.17,,"5,804,209","1,634,871",,"5,804,209","693,653",2.22,0.19,1.79,"53,287,271","5,412,961"
A245620,EDGC,12,2019,Annual,0.09,,"5,414,766","1,776,173",,"5,414,766","768,330",0.45,0.11,1.50,"68,793,161","5,390,225"
A245620,EDGC,12,2020,Annual,0.43,,"48,206,551","21,207,436",,"48,206,551","3,488,541",0.86,0.86,12.19,"155,829,299","35,872,134"
A245620,EDGC,12,2021,Annual,0.49,,"77,683,288","11,149,755",,"77,683,288","5,046,451",0.82,1.25,12.27,"158,332,708","70,719,794"
A245620,EDGC,12,2022,Annual,0.43,,"63,286,059","17,798,037",,"63,286,059","3,235,960",0.63,1.31,7.54,"139,377,898","56,540,390"
A033560,블루콤,12,2011,Annual,0.43,,"40,152,576","26,319,891",,"40,152,576","2,109,135",5.32,0.47,9.34,"108,393,378","31,657,873"
A033560,블루콤,12,2012,Annual,0.53,,"57,478,849","15,639,811",,"57,478,849","2,755,927",7.47,0.57,11.97,"108,360,536","44,687,464"
A033560,블루콤,12,2013,Annual,0.71,,"80,109,459","18,207,340",,"80,109,459","7,190,746",12.03,0.75,16.69,"118,862,531","62,383,093"
A033560,블루콤,12,2014,Annual,1.38,,"190,464,948","24,257,228",,"190,464,948","9,391,297",11.82,1.56,26.45,"157,768,992","149,055,192"
A033560,블루콤,12,2015,Annual,1.28,,"221,866,505","19,048,353",,"221,866,505","8,579,543",7.80,1.54,23.11,"188,136,823","177,320,752"
A033560,블루콤,12,2016,Annual,1.26,,"248,505,341","29,669,804",,"248,505,341","11,379,279",7.80,1.51,25.89,"204,824,004","199,881,971"
A033560,블루콤,12,2017,Annual,0.61,,"121,104,741","18,675,190",,"121,104,741","7,037,732",5.08,0.70,12.62,"191,366,921","95,758,450"
A033560,블루콤,12,2018,Annual,0.35,,"65,992,040","18,410,115",,"65,992,040","5,637,127",5.68,0.37,6.87,"185,102,857","54,143,241"
A033560,블루콤,12,2019,Annual,0.15,,"27,278,673","8,976,207",,"27,278,673","2,973,255",3.53,0.15,2.84,"187,309,440","23,915,924"
A033560,블루콤,12,2020,Annual,0.29,,"54,244,802","21,424,802",,"54,244,802","8,542,813",4.52,0.31,5.65,"184,603,437","46,405,200"
A033560,블루콤,12,2021,Annual,0.39,,"71,499,351","7,807,903",,"71,499,351","8,794,984",4.19,0.44,7.45,"178,051,422","59,746,202"
A033560,블루콤,12,2022,Annual,0.33,,"58,618,047","4,322,897",,"58,618,047","10,286,611",3.64,0.37,6.11,"174,369,228","49,806,482"
A062860,티엘아이,12,2011,Annual,0.45,,"52,328,977","5,051,271",,"52,328,977","5,877,249",2.96,0.54,12.89,"113,916,698","41,152,966"
A062860,티엘아이,12,2012,Annual,0.57,,"64,400,824","5,240,576",,"64,400,824","8,465,077",3.33,0.68,15.79,"113,817,436","46,757,487"
A062860,티엘아이,12,2013,Annual,0.58,,"67,278,651","11,175,086",,"67,278,651","7,308,883",4.36,0.67,14.96,"117,171,150","46,701,668"
A062860,티엘아이,12,2014,Annual,0.71,,"85,727,352","14,360,816",,"85,727,352","9,907,250",6.87,0.79,17.44,"124,621,882","58,491,971"
A062860,티엘아이,12,2015,Annual,0.71,,"88,281,306","15,381,793",,"88,281,306","7,780,768",6.32,0.80,17.96,"124,320,716","63,617,982"
A062860,티엘아이,12,2016,Annual,0.59,,"72,365,334","13,035,721",,"72,365,334","8,888,648",6.10,0.65,14.69,"121,347,113","54,219,010"
A062860,티엘아이,12,2017,Annual,0.58,,"63,190,870","10,451,316",,"63,190,870","13,658,245",6.12,0.64,12.80,"96,637,224","48,890,070"
A062860,티엘아이,12,2018,Annual,0.54,,"45,356,294","2,768,295",,"45,356,294","5,619,336",4.82,0.61,9.19,"71,467,028","45,194,470"
A062860,티엘아이,12,2019,Annual,0.53,,"38,672,133","1,087,230",,"38,672,133","3,802,869",5.61,0.59,7.83,"74,146,435","30,487,993"
A062860,티엘아이,12,2020,Annual,0.49,,"34,708,178","2,514,384",,"34,708,178","7,670,634",6.23,0.53,7.03,"68,760,176","27,228,764"
A062860,티엘아이,12,2021,Annual,0.41,,"29,012,655","1,655,686",,"29,012,655","5,571,220",4.72,0.44,5.88,"74,190,706","21,261,377"
A062860,티엘아이,12,2022,Annual,0.30,,"21,012,865","1,012,593",,"21,012,865","5,678,389",4.22,0.32,4.26,"67,233,145","16,563,473"
A056700,신화인터텍,12,2011,Annual,0.85,,"288,516,713","74,720,313",,"288,516,713","44,138,282",1.13,3.38,30.11,"302,540,953","269,809,473"
A056700,신화인터텍,12,2012,Annual,0.91,,"249,579,876","37,298,445",,"249,579,876","27,359,446",1.23,3.47,23.93,"247,025,560","221,973,697"
A056700,신화인터텍,12,2013,Annual,0.93,,"214,671,305","47,571,214",,"214,671,305","18,205,781",1.38,2.87,18.39,"213,190,198","187,419,295"
A056700,신화인터텍,12,2014,Annual,0.86,,"186,370,327","38,217,163",,"186,370,327","14,997,658",1.39,2.27,15.39,"219,984,216","163,580,218"
A056700,신화인터텍,12,2015,Annual,0.80,,"165,853,430","36,804,297",,"165,853,430","12,788,719",1.45,1.79,12.41,"193,661,706","145,316,080"
A056700,신화인터텍,12,2016,Annual,0.97,,"190,661,902","34,288,220",,"190,661,902","16,909,089",1.97,1.91,13.09,"199,590,483","166,481,575"
A056700,신화인터텍,12,2017,Annual,0.82,,"160,180,740","27,169,020",,"160,180,740","15,761,728",1.66,1.60,11.00,"192,945,566","141,278,904"
A056700,신화인터텍,12,2018,Annual,0.81,,"157,928,469","33,743,836",,"157,928,469","21,445,824",1.56,1.68,10.84,"197,094,538","147,717,611"
A056700,신화인터텍,12,2019,Annual,1.18,,"220,533,379","26,907,212",,"220,533,379","20,346,684",2.29,2.42,15.14,"177,184,765","196,010,136"
A056700,신화인터텍,12,2020,Annual,1.40,,"240,937,415","22,315,586",,"240,937,415","26,361,764",3.07,2.56,16.54,"167,867,694","216,982,316"
A056700,신화인터텍,12,2021,Annual,1.31,,"217,835,963","19,455,906",,"217,835,963","28,279,920",3.09,2.28,14.95,"164,377,146","202,500,639"
A056700,신화인터텍,12,2022,Annual,1.11,,"184,198,657","17,341,208",,"184,198,657","31,360,630",2.52,2.00,12.64,"166,355,816","171,934,625"
A088280,쏘닉스,12,2011,Annual,1.01,,"6,195,358","835,259",,"6,195,358","1,428,201",1.03,57.97,2.85,"5,211,093","5,944,585"
A088280,쏘닉스,12,2012,Annual,,,,,,,,,,,,
A088280,쏘닉스,12,2013,Annual,,,,,,,,,,,,
A088280,쏘닉스,12,2014,Annual,,,,,,,,,,,,
A088280,쏘닉스,12,2015,Annual,,,"7,885,443","2,136,062",,"7,885,443","1,920,787",,,,"6,934,784","6,825,170"
A088280,쏘닉스,12,2016,Annual,1.93,,"20,389,034","3,258,804",,"20,389,034","4,308,675",4.26,3.52,5.27,"14,209,722","16,970,166"
A088280,쏘닉스,12,2017,Annual,1.01,,"15,691,414","4,966,565",,"15,691,414","5,838,107",2.39,1.74,3.04,"16,942,373","13,642,331"
A088280,쏘닉스,12,2018,Annual,0.80,,"15,700,738","4,046,089",,"15,700,738","7,290,229",1.80,1.44,2.52,"22,313,995","15,005,372"
A088280,쏘닉스,12,2019,Annual,0.66,,"12,161,503","3,093,950",,"12,161,503","5,794,308",1.57,1.14,1.71,"14,514,595","11,980,454"
A088280,쏘닉스,12,2020,Annual,0.81,,"16,071,146","3,425,553",,"16,071,146","4,187,611",2.61,1.17,1.81,"25,214,173","16,281,299"
A088280,쏘닉스,12,2021,Annual,N/A(IFRS),,"21,976,761","3,043,080",,"21,976,761","4,727,059",N/A(IFRS),N/A(IFRS),N/A(IFRS),"40,385,544","17,693,092"
A088280,쏘닉스,12,2022,Annual,0.41,,"15,839,005","1,909,454",,"15,839,005","4,167,774",0.26,완전잠식,2.00,"36,908,339","12,568,860"
A290380,대유,12,2011,Annual,1.16,,"16,471,770","676,967",,"16,471,770","4,562,343",2.04,2.69,5.49,"13,649,087","8,528,542"
A290380,대유,12,2012,Annual,1.28,,"19,228,248","325,980",,"19,228,248","4,457,297",2.47,2.65,6.41,"16,415,078","9,146,282"
A290380,대유,12,2013,Annual,1.20,,"20,221,279","511,581",,"20,221,279","5,006,949",2.38,2.43,6.74,"17,215,350","9,473,672"
A290380,대유,12,2014,Annual,1.05,,"20,118,987","870,071",,"20,118,987","6,083,418",2.36,1.90,6.71,"21,018,105","7,704,838"
A290380,대유,12,2015,Annual,N/A(IFRS),,"24,630,988","2,363,531",,"24,630,988","6,563,239",N/A(IFRS),N/A(IFRS),N/A(IFRS),"31,709,578","8,508,241"
A290380,대유,12,2016,Annual,0.78,,"26,343,963","2,077,629",,"26,343,963","6,733,515",2.55,1.13,8.78,"35,525,886","10,001,887"
A290380,대유,12,2017,Annual,0.76,,"27,374,326","1,805,143",,"27,374,326","6,116,627",3.10,1.01,9.12,"36,350,950","10,523,608"
A290380,대유,12,2018,Annual,0.55,,"28,744,630","1,891,589",,"28,744,630","7,548,265",4.09,0.64,7.64,"67,925,815","10,376,366"
A290380,대유,12,2019,Annual,0.42,,"29,676,591","1,903,223",,"29,676,591","7,509,874",3.68,0.48,6.56,"72,350,682","11,182,553"
A290380,대유,12,2020,Annual,0.40,,"33,635,811","1,582,576",,"33,635,811","8,533,463",1.79,0.52,7.43,"94,366,187","12,909,980"
A290380,대유,12,2021,Annual,0.35,,"36,326,641","3,701,772",,"36,326,641","9,632,513",1.14,0.50,6.18,"114,405,459","15,168,228"
A290380,대유,12,2022,Annual,0.28,,"35,354,062","2,917,352",,"35,354,062","11,805,779",1.00,0.38,3.61,"142,366,996","16,749,831"
A388790,라이콤,12,2011,Annual,0.75,,"12,075,048","2,503,750",,"12,075,048","3,370,256",1.49,1.52,8.22,"16,261,483","8,100,340"
A388790,라이콤,12,2012,Annual,1.06,,"17,007,443","1,957,032",,"17,007,443","3,622,250",2.24,2.02,11.58,"15,783,747","12,863,970"
A388790,라이콤,12,2013,Annual,1.05,,"16,828,212","2,303,328",,"16,828,212","3,537,422",2.35,1.89,11.46,"16,321,749","12,932,504"
A388790,라이콤,12,2014,Annual,0.94,,"15,238,592","2,458,095",,"15,238,592","3,104,384",2.01,1.76,10.37,"16,151,787","12,245,665"
A388790,라이콤,12,2015,Annual,0.61,,"9,997,167","2,144,558",,"9,997,167","2,493,877",1.02,1.54,6.81,"16,512,696","9,625,288"
A388790,라이콤,12,2016,Annual,0.82,,"13,443,530","2,076,350",,"13,443,530","2,345,699",1.16,2.76,9.15,"16,316,493","10,131,448"
A388790,라이콤,12,2017,Annual,0.98,,"16,176,011","2,894,670",,"16,176,011","4,778,316",1.44,3.06,11.01,"16,705,022","11,859,502"
A388790,라이콤,12,2018,Annual,1.35,,"23,459,938","3,621,145",,"23,459,938","5,046,063",2.07,3.87,15.97,"18,071,008","17,095,547"
A388790,라이콤,12,2019,Annual,N/A(IFRS),,"22,591,681","2,385,675",,"22,591,681","5,044,937",N/A(IFRS),N/A(IFRS),N/A(IFRS),"17,774,933","16,264,079"
A388790,라이콤,12,2020,Annual,1.63,,"30,604,301","2,292,803",,"30,604,301","5,374,916",3.27,3.24,20.83,"19,842,434","21,314,813"
A388790,라이콤,12,2021,Annual,1.34,,"28,033,011","3,217,589",,"28,033,011","7,246,177",3.38,2.22,20.12,"21,984,035","19,730,690"
A388790,라이콤,12,2022,Annual,1.42,,"34,334,226","4,950,968",,"34,334,226","8,151,337",4.15,2.15,26.06,"26,429,552","24,567,094"
A452300,캡스톤파트너스,12,2011,Annual,,,,,,,,,,,,
A452300,캡스톤파트너스,12,2012,Annual,,,,,,,,,,,,
A452300,캡스톤파트너스,12,2013,Annual,,,,,,,,,,,,
A452300,캡스톤파트너스,12,2014,Annual,,,,,,,,,,,,
A452300,캡스톤파트너스,12,2015,Annual,,,,,,,,,,,,
A452300,캡스톤파트너스,12,2016,Annual,,,,,,,,,,,,
A452300,캡스톤파트너스,12,2017,Annual,,,,,,,,,,,,
A452300,캡스톤파트너스,12,2018,Annual,,,,,,,,,,,,
A452300,캡스톤파트너스,12,2019,Annual,,,,,,,,,,,,
A452300,캡스톤파트너스,12,2020,Annual,,,,,,,,,,,,
A452300,캡스톤파트너스,12,2021,Annual,,,"14,387,619",,,"14,387,619",,,,,"25,309,116","383,011"
A452300,캡스톤파트너스,12,2022,Annual,0.41,,"12,216,491",,,"12,216,491",,1.07,0.68,5.60,"33,749,805","1,127,765"
A036170,클라우드에어,12,2011,Annual,1.37,,"71,594,835","10,715,136",,"71,594,835","12,036,381",3.38,2.30,4.05,"47,700,151","74,068,384"
A036170,클라우드에어,12,2012,Annual,0.88,,"63,933,030","12,806,160",,"63,933,030","16,161,622",1.99,1.59,4.16,"96,881,143","57,027,269"
A036170,클라우드에어,12,2013,Annual,0.80,,"75,788,423","12,710,729",,"75,788,423","16,563,032",1.99,1.34,4.65,"92,634,282","66,864,092"
A036170,클라우드에어,12,2014,Annual,0.23,,"21,573,436","12,460,120",,"21,573,436","12,525,385",0.57,0.38,1.47,"94,866,496","18,757,565"
A036170,클라우드에어,12,2015,Annual,0.24,,"20,574,075","5,609,993",,"20,574,075","1,729,104",0.81,0.34,1.05,"75,223,788","17,035,362"
A036170,클라우드에어,12,2016,Annual,0.23,,"16,757,319","3,577,109",,"16,757,319","1,423,506",1.83,0.26,0.70,"69,967,830","11,994,270"
A036170,클라우드에어,12,2017,Annual,0.19,,"15,570,249","3,342,191",,"15,570,249","1,577,694",0.99,0.23,0.62,"97,432,414","10,978,208"
A036170,클라우드에어,12,2018,Annual,0.13,,"14,190,606","2,373,894",,"14,190,606","1,499,474",0.46,0.19,0.51,"113,737,586","10,850,673"
A036170,클라우드에어,12,2019,Annual,0.13,,"13,489,259","2,408,534",,"13,489,259","1,546,398",0.55,0.16,0.39,"101,412,887","10,619,268"
A036170,클라우드에어,12,2020,Annual,0.13,,"13,440,967","2,550,621",,"13,440,967","1,403,105",0.78,0.16,0.32,"104,612,293","11,061,395"
A036170,클라우드에어,12,2021,Annual,0.14,,"15,173,822","1,942,649",,"15,173,822","2,364,837",1.29,0.16,0.30,"107,946,904","11,786,171"
A036170,클라우드에어,12,2022,Annual,0.12,,"13,418,819","1,911,327",,"13,418,819","1,896,814",4.89,0.12,0.23,"113,328,272","10,792,586"
A023770,플레이위드,12,2011,Annual,0.18,,"10,445,919","4,646,262",,"10,445,919",0,0.31,0.41,2.44,"79,784,006","5,048,266"
A023770,플레이위드,12,2012,Annual,0.13,,"10,490,453","1,510,934",,"10,490,453",0,0.16,0.68,2.31,"83,882,110","4,888,560"
A023770,플레이위드,12,2013,Annual,0.10,,"7,872,026","1,897,945",,"7,872,026","1,766",0.10,1.53,1.59,"80,161,179","3,724,853"
A023770,플레이위드,12,2014,Annual,0.10,,"7,928,977","834,936",,"7,928,977",0,0.11,2.61,2.33,"74,933,492","3,168,815"
A023770,플레이위드,12,2015,Annual,0.11,,"8,669,418","1,098,211",,"8,669,418",0,0.12,1.81,6.03,"78,689,470","2,319,567"
A023770,플레이위드,12,2016,Annual,0.14,,"11,813,009","1,179,402",,"11,813,009",0,0.16,1.44,7.94,"86,543,268","4,802,182"
A023770,플레이위드,12,2017,Annual,0.14,,"11,924,641","3,405,234",,"11,924,641",0,0.15,1.22,7.75,"87,974,851","5,470,147"
A023770,플레이위드,12,2018,Annual,0.14,,"11,815,231","3,159,078",,"11,815,231",0,0.15,1.83,7.09,"79,291,128","5,444,273"
