Symbol,Name,결산월,회계년,주기,매출액증가율(전년동기)(%),총자본증가율(전년동기)(%),유형자산증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%)
A033780,KT&G,12,2022,Annual,11.92,1.63,5.51,-5.28,3.45
A018260,삼성에스디에스,12,2011,Annual,10.05,11.18,23.52,6.68,2.24
A018260,삼성에스디에스,12,2012,Annual,28.13,10.55,7.63,34.9,21.55
A018260,삼성에스디에스,12,2013,Annual,15.41,19.67,5.9,-9.39,-19.94
A018260,삼성에스디에스,12,2014,Annual,12.08,8.51,7.46,17.36,33.22
A018260,삼성에스디에스,12,2015,Annual,-0.56,13.36,8.02,-0.87,8.19
A018260,삼성에스디에스,12,2016,Annual,4.16,10.77,-14.4,6.6,9.47
A018260,삼성에스디에스,12,2017,Annual,13.68,8.09,-2.22,16.66,5.34
A018260,삼성에스디에스,12,2018,Annual,7.9,7.5,3.91,19.93,17.91
A018260,삼성에스디에스,12,2019,Annual,6.83,9.38,3.68,12.85,17.48
A018260,삼성에스디에스,12,2020,Annual,2.78,1.99,0.75,-11.97,-39.65
A018260,삼성에스디에스,12,2021,Annual,23.71,8.52,5.58,-7.29,39.85
A018260,삼성에스디에스,12,2022,Annual,26.45,13.75,29,13.36,78.41
A009150,삼성전기,12,2011,Annual,6.74,1.92,-13,-40.34,-41.15
A009150,삼성전기,12,2012,Annual,31.18,2.32,13.51,108.94,15.2
A009150,삼성전기,12,2013,Annual,4.34,7.37,14.06,-20.07,-23.52
A009150,삼성전기,12,2014,Annual,-26.11,9.04,-0.81,-86,47.22
A009150,삼성전기,12,2015,Annual,1.24,-7.05,12.73,363.95,-95.94
A009150,삼성전기,12,2016,Annual,-2.32,0.51,12.61,-91.9,11
A009150,삼성전기,12,2017,Annual,13.35,-0.14,11.85,"1,154.96",673.56
A009150,삼성전기,12,2018,Annual,17.01,14.2,9.71,275.55,286.46
A009150,삼성전기,12,2019,Annual,-3.55,9.78,-0.95,-35.57,-22.91
A009150,삼성전기,12,2020,Annual,0.45,8.85,-2,23.19,18.14
A009150,삼성전기,12,2021,Annual,24.79,16.25,4.86,62.9,46.75
A009150,삼성전기,12,2022,Annual,-2.59,11.97,12.84,-20.45,8.53
A017670,SK텔레콤,12,2011,Annual,2.63,2.62,10.76,-10.73,-10.46
A017670,SK텔레콤,12,2012,Annual,1.35,0.96,7.55,-24.64,-29.48
A017670,SK텔레콤,12,2013,Annual,2.85,10.2,4.98,16.25,44.27
A017670,SK텔레콤,12,2014,Annual,3.38,7.64,3.64,-9.25,11.79
A017670,SK텔레콤,12,2015,Annual,-0.16,0.83,-1.86,-6.42,-15.75
A017670,SK텔레콤,12,2016,Annual,-0.26,4.83,0.03,-10.09,9.51
A017670,SK텔레콤,12,2017,Annual,2.51,11.87,-2.21,0.06,60.09
A017670,SK텔레콤,12,2018,Annual,-3.69,23.96,5.65,-21.79,17.85
A017670,SK텔레콤,12,2019,Annual,5.14,2.09,20.67,-7.79,-72.52
A017670,SK텔레콤,12,2020,Annual,-9.32,6.92,3.43,12.67,74.33
A017670,SK텔레콤,12,2021,Annual,4.11,-49.44,-3.78,11.1,61.21
A017670,SK텔레콤,12,2022,Annual,3.32,-1.46,3.51,16.21,-60.82
A012450,한화에어로스페이스,12,2011,Annual,0.8,25.43,-6.29,-58.21,-1.21
A012450,한화에어로스페이스,12,2012,Annual,-0.44,-1.01,-3.65,74.63,-43.24
A012450,한화에어로스페이스,12,2013,Annual,-10.39,8.06,-1.95,-38.46,1.31
A012450,한화에어로스페이스,12,2014,Annual,-0.54,-3.62,-17.32,-91.81,적전
A012450,한화에어로스페이스,12,2015,Annual,-0.08,36.64,58.27,적전,흑전
A012450,한화에어로스페이스,12,2016,Annual,34.65,4.26,60.97,흑전,"5,438.86"
A012450,한화에어로스페이스,12,2017,Annual,19.8,-6.83,4.89,-44.99,적전
A012450,한화에어로스페이스,12,2018,Annual,5.64,20.85,20.12,-35.86,흑전
A012450,한화에어로스페이스,12,2019,Annual,18.21,8.33,6.32,210.71,229.79
A012450,한화에어로스페이스,12,2020,Annual,1.09,4.71,4.16,47.64,1.42
A012450,한화에어로스페이스,12,2021,Annual,4.13,31.5,0.02,13.59,83.17
A012450,한화에어로스페이스,12,2022,Annual,27.41,-0.34,59,44.48,-51.43
A011200,HMM,12,2011,Annual,-8.66,-32.51,5.69,적전,적전
A011200,HMM,12,2012,Annual,8.44,-37.29,3.75,적지,적지
A011200,HMM,12,2013,Annual,-12.16,-37.21,1.75,적지,적지
A011200,HMM,12,2014,Annual,-7.83,-0.32,-2.28,적지,흑전
A011200,HMM,12,2015,Annual,-13.35,-66.65,-19.48,적지,적전
A011200,HMM,12,2016,Annual,-18.78,316.09,-33.56,적지,적지
A011200,HMM,12,2017,Annual,9.67,-5.72,-29.85,적지,적지
A011200,HMM,12,2018,Annual,3.86,15.92,8.6,적지,적지
A011200,HMM,12,2019,Annual,5.57,4.87,16.69,적지,적지
A011200,HMM,12,2020,Annual,16.33,54.87,13.66,흑전,흑전
A011200,HMM,12,2021,Annual,115.09,513.44,39.16,652.21,"4,205.33"
A011200,HMM,12,2022,Annual,34.71,100.62,31.72,34.86,89.56
A096770,SK이노베이션,12,2011,Annual,27.27,28.39,4.86,30.5,176.36
A096770,SK이노베이션,12,2012,Annual,7.25,10.22,8.33,-42.58,-62.77
A096770,SK이노베이션,12,2013,Annual,-9.94,3.47,16.32,-17.24,-34.14
A096770,SK이노베이션,12,2014,Annual,-0.27,-5.05,5.52,적전,적전
A096770,SK이노베이션,12,2015,Annual,-26.58,6.13,-8.01,흑전,흑전
A096770,SK이노베이션,12,2016,Annual,-18.27,7.38,-2.23,63.08,98.4
A096770,SK이노베이션,12,2017,Annual,16.81,5.49,-0.05,-0.2,24.61
A096770,SK이노베이션,12,2018,Annual,17.45,-0.7,0.65,-34.72,-20.79
A096770,SK이노베이션,12,2019,Annual,-9.06,-5.01,12.66,-47.05,-96.13
A096770,SK이노베이션,12,2020,Annual,-29.93,-15.13,15.96,적전,적전
A096770,SK이노베이션,12,2021,Annual,35.61,26.93,8.16,흑전,흑전
A096770,SK이노베이션,12,2022,Annual,66.6,18.46,29.85,124.92,287.95
A024110,기업은행,12,2011,Annual,6.6,9.53,17.35,8.27,5.66
A024110,기업은행,12,2012,Annual,1.09,5.58,8.02,-16.34,-17.97
A024110,기업은행,12,2013,Annual,-8.24,3.51,-0.3,-29.14,-27.69
A024110,기업은행,12,2014,Annual,-1.11,8.44,0.22,21.52,20.81
A024110,기업은행,12,2015,Annual,-7.11,10.53,-1.6,8.02,11.49
A024110,기업은행,12,2016,Annual,-2.6,4.36,22.67,2.2,1.22
A024110,기업은행,12,2017,Annual,3.82,9.72,0.79,32.35,29.53
A024110,기업은행,12,2018,Annual,11.94,6.53,2.62,18.15,16.95
A024110,기업은행,12,2019,Annual,4.95,7.98,11.39,-7.03,-8.5
A024110,기업은행,12,2020,Annual,-8.8,10.39,0.91,-4.6,-4.11
A024110,기업은행,12,2021,Annual,0.41,9.51,2.52,52.02,56.72
A024110,기업은행,12,2022,Annual,45.03,6.25,-0.61,12.86,10.26
A316140,우리금융지주,12,2011,Annual,,,,,
A316140,우리금융지주,12,2012,Annual,,,,,
A316140,우리금융지주,12,2013,Annual,,,,,
A316140,우리금융지주,12,2014,Annual,,,,,
A316140,우리금융지주,12,2015,Annual,,,,,
A316140,우리금융지주,12,2016,Annual,,,,,
A316140,우리금융지주,12,2017,Annual,,,,,
A316140,우리금융지주,12,2018,Annual,,,,,
A316140,우리금융지주,12,2019,Annual,,,,,
A316140,우리금융지주,12,2020,Annual,-9.95,4.84,-2.3,-25.7,-25.64
A316140,우리금융지주,12,2021,Annual,3.89,7.95,-3.42,75.92,85.27
A316140,우리금융지주,12,2022,Annual,48.1,9.63,-1,21.06,18.4
A329180,HD현대중공업,12,2011,Annual,,,,,
A329180,HD현대중공업,12,2012,Annual,,,,,
A329180,HD현대중공업,12,2013,Annual,,,,,
A329180,HD현대중공업,12,2014,Annual,,,,,
A329180,HD현대중공업,12,2015,Annual,,,,,
A329180,HD현대중공업,12,2016,Annual,,,,,
A329180,HD현대중공업,12,2017,Annual,,,,,
A329180,HD현대중공업,12,2018,Annual,,,,,
A329180,HD현대중공업,12,2019,Annual,,,,,
A329180,HD현대중공업,12,2020,Annual,52.33,-4.66,-1.27,-74.89,적지
A329180,HD현대중공업,12,2021,Annual,-0.01,4.35,-0.57,적전,적지
A329180,HD현대중공업,12,2022,Annual,8.83,-5.47,4.2,적지,적지
A402340,SK스퀘어,12,2011,Annual,,,,,
A402340,SK스퀘어,12,2012,Annual,,,,,
A402340,SK스퀘어,12,2013,Annual,,,,,
A402340,SK스퀘어,12,2014,Annual,,,,,
A402340,SK스퀘어,12,2015,Annual,,,,,
A402340,SK스퀘어,12,2016,Annual,,,,,
A402340,SK스퀘어,12,2017,Annual,,,,,
A402340,SK스퀘어,12,2018,Annual,,,,,
A402340,SK스퀘어,12,2019,Annual,,,,,
A402340,SK스퀘어,12,2020,Annual,,,,,
A402340,SK스퀘어,12,2021,Annual,,,,,
A402340,SK스퀘어,12,2022,Annual,106.78,1.83,10.17,적전,-29.48
A010130,고려아연,12,2011,Annual,44.77,24.89,10.27,48.75,28.71
A010130,고려아연,12,2012,Annual,-1.06,13.55,9.85,-21.39,-20.41
A010130,고려아연,12,2013,Annual,-12.37,8.68,8.59,-20.98,-20.29
A010130,고려아연,12,2014,Annual,2.51,10.41,14.01,14.04,11.51
A010130,고려아연,12,2015,Annual,-3.38,9.12,14.98,-1.53,1.81
A010130,고려아연,12,2016,Annual,22.55,8.49,2.31,13.76,15.68
A010130,고려아연,12,2017,Annual,12.81,7.82,8.78,17.01,6.63
A010130,고려아연,12,2018,Annual,4.35,4.4,3.06,-14.53,-15.65
A010130,고려아연,12,2019,Annual,-2.74,7.28,4.15,5.31,19.41
A010130,고려아연,12,2020,Annual,13.25,3.64,10.11,11.43,-9.99
A010130,고려아연,12,2021,Annual,31.59,9.13,8.29,22.15,41.1
A010130,고려아연,12,2022,Annual,12.45,19.36,6.8,-16.15,-1.58
A034020,두산에너빌리티,12,2011,Annual,7.15,-7.33,-23.63,-4.65,-80.79
A034020,두산에너빌리티,12,2012,Annual,150.42,24.8,128.87,11.4,-62.75
A034020,두산에너빌리티,12,2013,Annual,-9.71,32.16,17.48,63.45,-80.85
A034020,두산에너빌리티,12,2014,Annual,-6.44,-2.97,-0.58,-8.35,적전
A034020,두산에너빌리티,12,2015,Annual,-19.48,-8.48,0.23,적전,적지
A034020,두산에너빌리티,12,2016,Annual,-3.58,-2.89,-11.36,흑전,적지
A034020,두산에너빌리티,12,2017,Annual,-0.83,-5.06,8.09,2.47,적지
A034020,두산에너빌리티,12,2018,Annual,6.55,-5.49,-7.1,22.55,적지
A034020,두산에너빌리티,12,2019,Annual,5.61,-2.22,-7.69,-8.38,적지
A034020,두산에너빌리티,12,2020,Annual,-41.1,18.72,3.99,적전,적지
A034020,두산에너빌리티,12,2021,Annual,19.84,23.94,-11.71,흑전,흑전
A034020,두산에너빌리티,12,2022,Annual,40.31,14.45,-7.63,27.23,적전
A010950,S-Oil,12,2011,Annual,55.59,15.99,3.47,106.2,67.62
A010950,S-Oil,12,2012,Annual,8.8,2.88,-5.46,-53.95,-50.87
A010950,S-Oil,12,2013,Annual,-10.27,-0.41,2.45,-53.18,-50.5
A010950,S-Oil,12,2014,Annual,-8.35,-8.31,14.93,적전,적전
A010950,S-Oil,12,2015,Annual,-37.35,9.8,9.47,흑전,흑전
A010950,S-Oil,12,2016,Annual,-8.77,18.58,20.72,97.76,90.93
A010950,S-Oil,12,2017,Annual,28,7.06,39.54,-15.07,3.41
A010950,S-Oil,12,2018,Annual,21.88,-5.46,22.24,-53.44,-79.3
A010950,S-Oil,12,2019,Annual,-4.2,0.42,4.09,-34.31,-74.64
A010950,S-Oil,12,2020,Annual,-31.01,-12.53,-0.6,적전,적전
A010950,S-Oil,12,2021,Annual,63.19,22.98,-5.09,흑전,흑전
A010950,S-Oil,12,2022,Annual,54.55,21.4,0.24,59.05,52.65
A030200,KT,12,2011,Annual,4.65,10.43,4.66,-12.92,10.43
A030200,KT,12,2012,Annual,12.15,5.42,12.72,-30.84,-23.87
A030200,KT,12,2013,Annual,-0.19,-2.67,3.67,-30.59,적전
A030200,KT,12,2014,Annual,-6.3,-8.35,0.5,적전,적지
A030200,KT,12,2015,Annual,-0.14,3.18,-12.08,흑전,흑전
A030200,KT,12,2016,Annual,2.08,5.17,-1.15,11.37,26.38
A030200,KT,12,2017,Annual,2.83,3.25,-5.24,-4.49,-29.62
A030200,KT,12,2018,Annual,0.31,11.51,-3.64,-8.27,35.76
A030200,KT,12,2019,Annual,3.76,3.07,5.49,-8.08,-12.64
A030200,KT,12,2020,Annual,-1.75,2.42,3.05,2.12,5.62
A030200,KT,12,2021,Annual,4.1,6.53,1.82,41.19,107.48
A030200,KT,12,2022,Annual,3.02,11.15,2.12,1.09,-4.92
A352820,하이브,12,2011,Annual,,,,,
A352820,하이브,12,2012,Annual,,,,,
A352820,하이브,12,2013,Annual,,,,,
A352820,하이브,12,2014,Annual,,,,,
A352820,하이브,12,2015,Annual,,,,,
A352820,하이브,12,2016,Annual,,,,,
A352820,하이브,12,2017,Annual,162.35,159.81,269.54,213.54,172.73
A352820,하이브,12,2018,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A352820,하이브,12,2019,Annual,94.85,98.86,-6.47,23.54,흑전
A352820,하이브,12,2020,Annual,35.6,590.94,491.44,47.37,20.21
A352820,하이브,12,2021,Annual,57.72,140.76,79.44,30.74,61.77
A352820,하이브,12,2022,Annual,41.42,1.46,13.76,24.53,-65.89
A267260,HD현대일렉트릭,12,2011,Annual,,,,,
A267260,HD현대일렉트릭,12,2012,Annual,,,,,
A267260,HD현대일렉트릭,12,2013,Annual,,,,,
A267260,HD현대일렉트릭,12,2014,Annual,,,,,
A267260,HD현대일렉트릭,12,2015,Annual,,,,,
A267260,HD현대일렉트릭,12,2016,Annual,,,,,
A267260,HD현대일렉트릭,12,2017,Annual,,,,,
A267260,HD현대일렉트릭,12,2018,Annual,33.86,-18.15,11.96,적전,적전
A267260,HD현대일렉트릭,12,2019,Annual,-8.72,-17.75,-2.1,적지,적지
A267260,HD현대일렉트릭,12,2020,Annual,2.27,-3.01,-1.24,흑전,적지
A267260,HD현대일렉트릭,12,2021,Annual,-0.3,-4.85,1.13,-86.61,적지
A267260,HD현대일렉트릭,12,2022,Annual,16.53,28.62,3.99,"1,266.43",흑전
A047050,포스코인터내셔널,12,2011,Annual,21.14,24.67,-14.65,-15.84,102.1
A047050,포스코인터내셔널,12,2012,Annual,-10.98,14.59,33.18,-15.53,2.27
A047050,포스코인터내셔널,12,2013,Annual,-1.22,1.88,4,13.68,-38.29
A047050,포스코인터내셔널,12,2014,Annual,19.28,6.48,-8.73,136.71,32.63
A047050,포스코인터내셔널,12,2015,Annual,-14.12,1.96,7.4,-1.93,-38.44
A047050,포스코인터내셔널,12,2016,Annual,-5.9,3.41,6.47,-13.74,12.56
A047050,포스코인터내셔널,12,2017,Annual,36.86,13.93,98.9,26.14,36.5
A047050,포스코인터내셔널,12,2018,Annual,11.53,1.3,-2.3,17.77,-30.62
A047050,포스코인터내셔널,12,2019,Annual,-2.98,5.49,6.65,28.08,74.87
A047050,포스코인터내셔널,12,2020,Annual,-12.08,3.7,-3.99,-21.62,13.4
A047050,포스코인터내셔널,12,2021,Annual,58.1,11.11,2.09,23.37,55.32
A047050,포스코인터내셔널,12,2022,Annual,11.9,25.23,15.34,54.17,69.69
A450080,에코프로머티,12,2011,Annual,,,,,
A450080,에코프로머티,12,2012,Annual,,,,,
A450080,에코프로머티,12,2013,Annual,,,,,
A450080,에코프로머티,12,2014,Annual,,,,,
A450080,에코프로머티,12,2015,Annual,,,,,
A450080,에코프로머티,12,2016,Annual,,,,,
A450080,에코프로머티,12,2017,Annual,,,,,
A450080,에코프로머티,12,2018,Annual,,-11.71,99.47,적지,적지
A450080,에코프로머티,12,2019,Annual,133.13,6.31,10.75,흑전,흑전
A450080,에코프로머티,12,2020,Annual,63.26,279.29,79.88,158.82,842.56
A450080,에코프로머티,12,2021,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS)
A450080,에코프로머티,12,2022,Annual,94.01,360.17,52.28,139.89,흑전
A009540,HD한국조선해양,12,2011,Annual,43.84,13.44,5.32,-17.55,-39.87
A009540,HD한국조선해양,12,2012,Annual,2.35,3.11,-0.05,-56.03,-62.47
A009540,HD한국조선해양,12,2013,Annual,-1.43,1.54,1.01,-60.01,-85.79
A009540,HD한국조선해양,12,2014,Annual,-2.59,-12.88,0.25,적전,적전
A009540,HD한국조선해양,12,2015,Annual,-12.26,-6.95,1.75,적지,적지
A009540,HD한국조선해양,12,2016,Annual,-51.85,15.3,16.86,흑전,흑전
A009540,HD한국조선해양,12,2017,Annual,-30.63,-30.44,-41.02,-96.26,329.53
A009540,HD한국조선해양,12,2018,Annual,-14.92,5.97,-7.04,적전,적전
A009540,HD한국조선해양,12,2019,Annual,15.36,-1.41,-3.14,흑전,흑전
A009540,HD한국조선해양,12,2020,Annual,-1.84,-3.91,0.24,-74.37,적전
A009540,HD한국조선해양,12,2021,Annual,3.96,-0.06,-0.99,적전,적지
A009540,HD한국조선해양,12,2022,Annual,11.67,-0.82,2.75,적지,적지
A042660,한화오션,12,2011,Annual,1.29,10.16,21.3,-35.66,-49.65
A042660,한화오션,12,2012,Annual,-2.31,-9.43,-4.38,적전,적전
A042660,한화오션,12,2013,Annual,7.69,-24.24,-0.12,적지,적지
A042660,한화오션,12,2014,Annual,6.7,-30.8,0.35,적지,적지
A042660,한화오션,12,2015,Annual,-0.76,-69.47,-6.33,적지,적지
A042660,한화오션,12,2016,Annual,-16.99,6.55,-10.97,적지,적지
A042660,한화오션,12,2017,Annual,-13.4,353.56,-22.98,흑전,흑전
A042660,한화오션,12,2018,Annual,-13.13,28.41,-4.51,39.81,-50.44
A042660,한화오션,12,2019,Annual,-13.33,-2.22,-3.36,-71.43,적전
A042660,한화오션,12,2020,Annual,-15.89,3.04,-0.72,-47.59,흑전
A042660,한화오션,12,2021,Annual,-36.18,-42.68,-5.41,적전,적전
A042660,한화오션,12,2022,Annual,8.33,-66.41,9.14,적지,적지
A003490,대한항공,12,2011,Annual,5.2,-15.51,12.61,-63.37,적전
A003490,대한항공,12,2012,Annual,0.78,4.89,4.87,-49.5,흑전
A003490,대한항공,12,2013,Annual,-4,-5.65,4.19,적전,적전
A003490,대한항공,12,2014,Annual,0.52,-19.67,1.77,흑전,적지
A003490,대한항공,12,2015,Annual,-3.06,13.53,13.14,123.38,적지
A003490,대한항공,12,2016,Annual,1.62,-25,0.13,26.92,적지
A003490,대한항공,12,2017,Annual,3.07,100.13,5.79,-16.15,흑전
A003490,대한항공,12,2018,Annual,7.6,-15.69,6.3,-28.58,적전
A003490,대한항공,12,2019,Annual,-4.82,-12.07,6.03,-73.77,적지
A003490,대한항공,12,2020,Annual,-38.55,19.09,-13.27,-39.05,적지
A003490,대한항공,12,2021,Annual,18.48,107.31,-8.48,"1,221.20",흑전
A003490,대한항공,12,2022,Annual,56.33,35.35,0.98,99.62,198.82
A161390,한국타이어앤테크놀로지,12,2011,Annual,,,,,
A161390,한국타이어앤테크놀로지,12,2012,Annual,,,,,
A161390,한국타이어앤테크놀로지,12,2013,Annual,205.07,21.81,-2.06,234.1,218.18
A161390,한국타이어앤테크놀로지,12,2014,Annual,-5.49,15.09,14.93,0.06,-4.86
A161390,한국타이어앤테크놀로지,12,2015,Annual,-3.78,13.82,11.78,-14.21,-6.12
A161390,한국타이어앤테크놀로지,12,2016,Annual,3.01,15.96,4.57,24.66,33.9
A161390,한국타이어앤테크놀로지,12,2017,Annual,2.89,6.91,-8.13,-28.08,-31.01
A161390,한국타이어앤테크놀로지,12,2018,Annual,-0.26,6.54,-2.13,-11.44,-12.54
A161390,한국타이어앤테크놀로지,12,2019,Annual,1.3,5.85,-2.83,-22.58,-19
A161390,한국타이어앤테크놀로지,12,2020,Annual,-6.25,3.13,-4.97,15.5,-10.34
A161390,한국타이어앤테크놀로지,12,2021,Annual,10.66,10.57,-2.05,2.22,54.39
A161390,한국타이어앤테크놀로지,12,2022,Annual,17.55,8.3,-3.51,9.91,18.67
A010140,삼성중공업,12,2011,Annual,1.87,12.38,-0.44,-9.85,-14.93
A010140,삼성중공업,12,2012,Annual,8.2,13.76,-2.41,11.37,-6.43
A010140,삼성중공업,12,2013,Annual,2.38,10.65,-0.46,-24.17,-20.62
A010140,삼성중공업,12,2014,Annual,-13.18,-4.66,0.37,-79.98,-76.7
A010140,삼성중공업,12,2015,Annual,-24.57,-23.46,5.88,적전,적전
A010140,삼성중공업,12,2016,Annual,7.2,47.11,15.4,적지,적지
A010140,삼성중공업,12,2017,Annual,-24.13,-7.61,-4.34,적지,적지
A010140,삼성중공업,12,2018,Annual,-33.36,16.37,-4.55,적지,적지
A010140,삼성중공업,12,2019,Annual,39.59,-22.2,-2.63,적지,적지
A010140,삼성중공업,12,2020,Annual,-6.66,-29.16,-3.88,적지,적지
A010140,삼성중공업,12,2021,Annual,-3.47,10.19,1.97,적지,적지
A010140,삼성중공업,12,2022,Annual,-10.23,-12.82,-6.74,적지,적지
A090430,아모레퍼시픽,12,2011,Annual,12.43,14.83,3.25,2.3,13.79
A090430,아모레퍼시픽,12,2012,Annual,11.54,9.61,6.73,-2.01,-17.73
A090430,아모레퍼시픽,12,2013,Annual,8.81,9.57,9.58,1.23,-0.71
A090430,아모레퍼시픽,12,2014,Annual,24.95,12.08,-9.94,52.43,44.05
A090430,아모레퍼시픽,12,2015,Annual,23.04,17.16,7.28,37.1,51.84
A090430,아모레퍼시픽,12,2016,Annual,18.44,15.55,26.09,9.73,10.42
A090430,아모레퍼시픽,12,2017,Annual,-9.24,7.15,10.79,-29.68,-38.36
A090430,아모레퍼시픽,12,2018,Annual,3.01,6.49,3.83,-19.18,-15.87
A090430,아모레퍼시픽,12,2019,Annual,5.73,1.18,-1.89,-11.23,-33.17
A090430,아모레퍼시픽,12,2020,Annual,-20.57,-0.77,-3.59,-66.57,-90.23
A090430,아모레퍼시픽,12,2021,Annual,9.72,6.27,-0.97,140.1,727
A090430,아모레퍼시픽,12,2022,Annual,-14.97,0.74,-2.6,-37.61,-28.53
A326030,SK바이오팜,12,2011,Annual,,,,,
A326030,SK바이오팜,12,2012,Annual,37.65,-14.39,-8.51,적지,적지
A326030,SK바이오팜,12,2013,Annual,16.71,-18.9,-0.92,적지,적지
A326030,SK바이오팜,12,2014,Annual,19.83,44.43,-2.39,적지,적지
A326030,SK바이오팜,12,2015,Annual,-1.41,-17.67,-0.84,적지,적지
A326030,SK바이오팜,12,2016,Annual,25.92,-17.14,-69.77,적지,적지
A326030,SK바이오팜,12,2017,Annual,-100,-68.01,-13.36,적지,적지
A326030,SK바이오팜,12,2018,Annual,,24.1,-12.07,적지,적지
A326030,SK바이오팜,12,2019,Annual,"11,172.24",당기잠식,113.08,적지,적지
A326030,SK바이오팜,12,2020,Annual,-79.01,전기잠식,-6.42,적지,적지
A326030,SK바이오팜,12,2021,Annual,"1,510.23",17.18,-5.35,흑전,흑전
A326030,SK바이오팜,12,2022,Annual,-41.2,-28.73,-11.28,적전,적전
A005830,DB손해보험,3,2011,Annual,27.56,16.67,8.01,132.94,143.83
A005830,DB손해보험,3,2012,Annual,7.21,35.64,2.66,12.29,30.94
A005830,DB손해보험,12,2013,Annual,-11.21,-6.81,26.39,-34.65,-46.74
A005830,DB손해보험,12,2014,Annual,38.48,25.66,-12.26,42.21,63.12
A005830,DB손해보험,12,2015,Annual,6.75,10.46,2.22,7.08,0.25
A005830,DB손해보험,12,2016,Annual,4.8,9.52,-0.32,28.23,24.01
A005830,DB손해보험,12,2017,Annual,2.49,11.24,5.99,19.53,25.37
A005830,DB손해보험,12,2018,Annual,0.91,9.51,4.39,-16.96,-19.64
A005830,DB손해보험,12,2019,Annual,5.14,16.1,5.67,-29.39,-29.31
A005830,DB손해보험,12,2020,Annual,7.35,5.69,0.13,41.93,45.86
A005830,DB손해보험,12,2021,Annual,6.04,3.66,7.49,53.46,57.43
A005830,DB손해보험,12,2022,Annual,-14.81,80.09,10.34,145.94,133.64
A022100,포스코DX,12,2011,Annual,20.43,11.47,-23.34,27.49,56.21
A022100,포스코DX,12,2012,Annual,12.12,1.38,18.11,-2.25,-55.87
A022100,포스코DX,12,2013,Annual,6.97,47.66,-0.61,115.82,92.77
A022100,포스코DX,12,2014,Annual,-19.65,5.25,-8.97,-14.49,6.45
A022100,포스코DX,12,2015,Annual,-13.33,-14.57,-7.55,-75.22,적전
A022100,포스코DX,12,2016,Annual,3.13,13.08,-5.51,274.04,흑전
A022100,포스코DX,12,2017,Annual,9.65,6.78,1.46,7.31,11.82
A022100,포스코DX,12,2018,Annual,-2.47,-15.25,-4.24,-24.86,적전
A022100,포스코DX,12,2019,Annual,4.61,7.98,-18.72,14.16,흑전
A022100,포스코DX,12,2020,Annual,-0.58,1.01,-5.1,-45.77,-77.32
A022100,포스코DX,12,2021,Annual,-9.85,-2.91,-3.18,적전,적전
A022100,포스코DX,12,2022,Annual,32.6,15.25,-1.32,흑전,흑전
A086280,현대글로비스,12,2011,Annual,30.83,30.43,34.5,39.77,28.5
A086280,현대글로비스,12,2012,Annual,23.05,28.66,20.06,32.71,38.7
A086280,현대글로비스,12,2013,Annual,9.49,21.6,55.01,3.78,-3.29
A086280,현대글로비스,12,2014,Annual,8.25,18.73,39.68,1.21,11.42
A086280,현대글로비스,12,2015,Annual,5.38,11.75,36.19,8.28,-29.74
A086280,현대글로비스,12,2016,Annual,4.56,12.29,7.87,4.41,34.22
A086280,현대글로비스,12,2017,Annual,6.63,14.73,7.95,-0.24,34.55
A086280,현대글로비스,12,2018,Annual,3.1,6.78,-3.24,-2.33,-35.72
A086280,현대글로비스,12,2019,Annual,8.33,9.63,17.78,23.43,14.85
A086280,현대글로비스,12,2020,Annual,-9.58,8.48,-2.03,-24.46,20.67
A086280,현대글로비스,12,2021,Annual,31.84,14.73,3.15,70.09,29.21
A086280,현대글로비스,12,2022,Annual,23.89,18.36,15.65,59.69,52.3
A001570,금양,12,2011,Annual,6.9,9.51,36.61,83.6,459.11
A001570,금양,12,2012,Annual,11.93,0.81,2.04,16.3,25.41
A001570,금양,12,2013,Annual,27.17,0.03,-2.16,-14.66,-80.65
A001570,금양,12,2014,Annual,1.44,-2.34,-11.57,-8.52,적전
A001570,금양,12,2015,Annual,0.28,30.26,1.53,32.77,흑전
A001570,금양,12,2016,Annual,6.09,-40.5,34.92,76.9,적전
A001570,금양,12,2017,Annual,6.93,67.04,-2.97,8.36,흑전
