Symbol,Name,결산월,회계년,주기,당기순이익률(%),매출총이익증가율(전년동기)(%),영업이익률(%),자본금영업이익률(%),자본금세전계속사업이익률(%),*영업수익/영업비용(%),ROE(세전계속사업이익)(%),자본금세전계속사업이익률(%),자본금지배주주순이익률(%)
A263750,펄어비스,6,2017,Annual,54.85,175.24,64.24,"2,164.99","2,121.65",279.63,116.54,"2,121.65","1,848.53"
A263750,펄어비스,12,2018,Annual,36.18,336.50,41.53,"2,688.74","2,804.68",171.04,51.33,"2,804.68","2,342.27"
A263750,펄어비스,12,2019,Annual,29.42,32.41,28.10,"2,320.01","2,792.77",139.08,36.37,"2,792.77","2,428.58"
A263750,펄어비스,12,2020,Annual,20.63,-8.80,32.18,"2,410.37","2,175.64",147.45,23.16,"2,175.64","1,545.49"
A263750,펄어비스,12,2021,Annual,14.70,-17.39,10.64,653.12,"1,181.19",111.91,11.47,"1,181.19",902.07
A263750,펄어비스,12,2022,Annual,-11.15,-4.48,4.25,247.32,-842.67,104.43,-7.87,-842.67,-649.32
A036930,주성엔지니어링,12,2011,Annual,-4.06,-26.18,-1.16,-21.45,-54.56,98.85,-4.28,-54.56,-75.21
A036930,주성엔지니어링,12,2012,Annual,-137.83,-79.43,-104.67,-441.44,-556.20,48.86,-60.84,-556.20,-580.15
A036930,주성엔지니어링,12,2013,Annual,-23.63,190.02,0.68,5.05,-176.58,100.68,-31.75,-176.58,-176.07
A036930,주성엔지니어링,12,2014,Annual,-14.83,-3.45,6.74,42.79,-87.89,107.23,-19.16,-87.89,-94.11
A036930,주성엔지니어링,12,2015,Annual,4.38,39.64,8.70,63.31,32.27,109.52,7.04,32.27,31.94
A036930,주성엔지니어링,12,2016,Annual,12.16,42.27,14.06,156.22,104.67,116.36,19.28,104.67,135.11
A036930,주성엔지니어링,12,2017,Annual,15.07,4.86,15.29,172.81,178.53,118.05,25.78,178.53,170.29
A036930,주성엔지니어링,12,2018,Annual,16.24,-0.24,15.65,170.62,180.01,118.55,22.35,180.01,177.06
A036930,주성엔지니어링,12,2019,Annual,10.64,-6.31,11.43,120.67,126.86,112.91,13.88,126.86,112.24
A036930,주성엔지니어링,12,2020,Annual,-6.93,-52.33,-21.12,-103.77,-17.19,82.56,-1.78,-17.19,-34.06
A036930,주성엔지니어링,12,2021,Annual,38.56,277.11,27.20,425.34,722.29,137.36,58.37,722.29,603.13
A036930,주성엔지니어링,12,2022,Annual,24.24,27.83,28.29,513.52,559.88,139.45,31.62,559.88,440.10
A293490,카카오게임즈,12,2011,Annual,,,,,,,,,
A293490,카카오게임즈,12,2012,Annual,,,,,,,,,
A293490,카카오게임즈,12,2013,Annual,,,,,,,,,
A293490,카카오게임즈,12,2014,Annual,,,,,,,,,
A293490,카카오게임즈,12,2015,Annual,"-1,306.69",,-722.47,,,12.16,,,
A293490,카카오게임즈,12,2016,Annual,5.67,"13,214.77",10.00,"6,641.82","5,403.79",111.11,27.08,"5,403.79","4,397.60"
A293490,카카오게임즈,12,2017,Annual,30.15,98.71,19.19,"11,023.47","20,631.53",123.75,55.06,"20,631.53","17,615.10"
A293490,카카오게임즈,12,2018,Annual,4.49,109.09,11.21,"1,564.05",941.67,112.63,9.30,941.67,628.79
A293490,카카오게임즈,12,2019,Annual,2.27,-7.07,8.95,626.95,360.81,109.83,4.83,360.81,196.95
A293490,카카오게임즈,12,2020,Annual,13.62,26.72,13.42,"1,023.83","1,199.51",115.51,10.80,"1,199.51","1,323.18"
A293490,카카오게임즈,12,2021,Annual,51.37,104.33,11.05,"1,476.77","9,527.88",112.43,41.91,"9,527.88","6,975.70"
A293490,카카오게임즈,12,2022,Annual,-17.09,13.35,15.32,"2,201.24","-2,437.57",118.09,-8.78,"-2,437.57","-2,925.19"
A141080,레고켐바이오,12,2011,Annual,"-3,891.79",493.62,"-3,880.85",-198.99,-199.55,2.51,-230.32,-199.55,-199.55
A141080,레고켐바이오,12,2012,Annual,-359.33,"1,304.15",-436.89,-143.01,-117.62,18.63,-71.43,-117.62,-117.62
A141080,레고켐바이오,12,2013,Annual,-694.83,12.84,-745.36,-197.81,-184.40,11.83,-54.44,-184.40,-184.40
A141080,레고켐바이오,12,2014,Annual,-998.29,3.60,-972.01,-228.71,-221.68,9.33,-43.00,-221.68,-234.90
A141080,레고켐바이오,12,2015,Annual,-460.58,26.15,-450.04,-192.78,-201.29,18.18,-26.59,-201.29,-197.29
A141080,레고켐바이오,12,2016,Annual,-88.41,281.93,-61.08,-214.32,-323.63,62.08,-29.76,-323.63,-310.22
A141080,레고켐바이오,12,2017,Annual,-58.64,60.31,-44.62,-197.87,-271.37,69.15,-24.65,-271.37,-260.03
A141080,레고켐바이오,12,2018,Annual,-103.30,-12.08,-63.30,-291.13,-481.52,61.24,-34.15,-481.52,-469.56
A141080,레고켐바이오,12,2019,Annual,21.70,489.18,14.64,140.24,218.30,117.15,11.85,218.30,226.38
A141080,레고켐바이오,12,2020,Annual,-14.14,2.16,-60.25,-329.64,-97.76,62.40,-7.74,-97.76,-77.38
A141080,레고켐바이오,12,2021,Annual,-72.74,-50.24,-86.16,-215.81,-159.85,53.72,-11.07,-159.85,-182.19
A141080,레고켐바이오,12,2022,Annual,-134.96,0.85,-150.77,-366.92,-347.60,39.88,-19.95,-347.60,-328.44
A067630,HLB생명과학,12,2011,Annual,-9.82,-73.22,-5.34,-77.37,-180.72,94.93,-31.97,-180.72,-142.31
A067630,HLB생명과학,12,2012,Annual,-92.80,-85.56,-51.96,-144.15,-250.69,65.81,-73.00,-250.69,-257.48
A067630,HLB생명과학,12,2013,Annual,-20.42,-33.68,-16.04,-64.11,-69.74,86.18,-38.53,-69.74,-81.59
A067630,HLB생명과학,12,2014,Annual,3.84,"2,405.03",3.97,20.89,18.92,104.13,10.74,18.92,20.19
A067630,HLB생명과학,12,2015,Annual,-62.37,적전,-35.48,-99.63,-173.07,73.81,-85.63,-173.07,-175.11
A067630,HLB생명과학,12,2016,Annual,-2.96,흑전,-3.31,-11.35,-9.84,96.80,-4.52,-9.84,-10.16
A067630,HLB생명과학,12,2017,Annual,7.29,64.02,0.93,7.57,59.98,100.94,19.46,59.98,59.42
A067630,HLB생명과학,12,2018,Annual,-17.98,-13.75,-7.77,-49.10,-113.43,92.79,-14.21,-113.43,-112.17
A067630,HLB생명과학,12,2019,Annual,-6.63,62.90,-3.93,-21.02,-30.79,96.22,-2.43,-30.79,-35.68
A067630,HLB생명과학,12,2020,Annual,-60.83,-69.42,-8.79,-33.60,-235.32,91.92,-18.16,-235.32,-232.43
A067630,HLB생명과학,12,2021,Annual,-92.14,적전,-34.55,-51.17,-148.48,74.32,-20.07,-148.48,-136.09
A067630,HLB생명과학,12,2022,Annual,-54.58,적지,-20.24,-41.55,-125.37,83.16,-25.21,-125.37,-111.85
A035760,CJ ENM,12,2011,Annual,7.69,28.59,15.75,820.14,652.69,118.70,38.21,652.69,366.47
A035760,CJ ENM,12,2012,Annual,9.42,11.95,13.08,840.07,808.63,115.05,31.57,808.63,515.57
A035760,CJ ENM,12,2013,Annual,6.63,10.79,10.27,832.34,743.93,111.45,21.92,743.93,434.47
A035760,CJ ENM,12,2014,Annual,4.06,4.30,9.00,755.51,505.47,109.89,12.88,505.47,305.25
A035760,CJ ENM,12,2015,Annual,4.85,-5.59,9.08,675.08,522.66,109.99,12.41,522.66,272.86
A035760,CJ ENM,12,2016,Annual,1.48,-2.23,8.10,575.59,199.94,108.81,4.58,199.94,75.39
A035760,CJ ENM,12,2017,Annual,6.35,5.21,9.93,722.33,593.11,111.03,12.95,593.11,421.08
A035760,CJ ENM,12,2018,Annual,7.80,-11.43,7.71,257.09,231.42,108.36,6.68,231.42,229.64
A035760,CJ ENM,12,2019,Annual,1.55,29.79,7.11,243.63,171.44,107.65,5.76,171.44,94.28
A035760,CJ ENM,12,2020,Annual,1.94,1.49,8.02,246.04,129.03,108.72,4.11,129.03,51.48
A035760,CJ ENM,12,2021,Annual,6.41,10.17,8.36,268.48,267.56,109.12,7.41,267.56,174.95
A035760,CJ ENM,12,2022,Annual,-3.69,6.98,2.87,124.24,-296.25,102.95,-7.66,-296.25,-108.60
A067310,하나마이크론,12,2011,Annual,2.97,-32.49,4.52,142.59,86.85,104.74,6.66,86.85,93.69
A067310,하나마이크론,12,2012,Annual,-3.86,-53.82,-2.84,-67.99,-116.72,97.24,-8.75,-116.72,-92.47
A067310,하나마이크론,12,2013,Annual,-6.93,62.80,-1.97,-48.87,-152.38,98.07,-12.92,-152.38,-180.47
A067310,하나마이크론,12,2014,Annual,2.80,117.60,8.09,212.90,135.92,108.80,11.46,135.92,75.38
A067310,하나마이크론,12,2015,Annual,1.56,-11.87,5.73,146.63,86.08,106.08,6.71,86.08,24.14
A067310,하나마이크론,12,2016,Annual,-9.72,-40.67,-7.12,-160.55,-232.93,93.36,-18.11,-232.93,-250.07
A067310,하나마이크론,12,2017,Annual,4.83,112.46,11.22,367.02,230.05,112.64,15.98,230.05,57.43
A067310,하나마이크론,12,2018,Annual,4.51,72.12,11.13,473.83,303.20,112.52,17.62,303.20,12.41
A067310,하나마이크론,12,2019,Annual,2.91,-2.81,9.08,359.13,186.28,109.99,10.60,186.28,-18.82
A067310,하나마이크론,12,2020,Annual,0.67,8.30,9.46,349.75,77.36,110.44,4.67,77.36,-114.52
A067310,하나마이크론,12,2021,Annual,10.03,63.28,15.67,534.13,464.81,118.59,26.27,464.81,130.58
A067310,하나마이크론,12,2022,Annual,6.51,10.19,11.58,432.15,378.37,113.09,19.36,378.37,11.81
A417200,LS머트리얼즈,12,2011,Annual,,,,,,,,,
A417200,LS머트리얼즈,12,2012,Annual,,,,,,,,,
A417200,LS머트리얼즈,12,2013,Annual,,,,,,,,,
A417200,LS머트리얼즈,12,2014,Annual,,,,,,,,,
A417200,LS머트리얼즈,12,2015,Annual,,,,,,,,,
A417200,LS머트리얼즈,12,2016,Annual,,,,,,,,,
A417200,LS머트리얼즈,12,2017,Annual,,,,,,,,,
A417200,LS머트리얼즈,12,2018,Annual,,,,,,,,,
A417200,LS머트리얼즈,12,2019,Annual,,,,,,,,,
A417200,LS머트리얼즈,12,2020,Annual,,,,,,,,,
A417200,LS머트리얼즈,12,2021,Annual,4.73,,5.94,,,106.31,,,
A417200,LS머트리얼즈,12,2022,Annual,5.19,261.16,8.93,57.57,42.41,109.80,12.19,42.41,33.49
A281740,레이크머티리얼즈,12,2011,Annual,-19.40,,-14.12,-8.76,-12.04,87.63,-6.40,-12.04,-12.04
A281740,레이크머티리얼즈,12,2012,Annual,-28.71,-7.46,-18.18,-15.78,-24.92,84.62,-13.56,-24.92,-24.92
A281740,레이크머티리얼즈,12,2013,Annual,-33.16,13.23,-22.10,-35.29,-52.95,81.90,-33.53,-52.95,-52.95
A281740,레이크머티리얼즈,12,2014,Annual,8.45,297.78,14.66,36.94,21.28,117.19,12.47,21.28,21.28
A281740,레이크머티리얼즈,12,2015,Annual,2.53,N/A(IFRS),10.90,N/A(IFRS),N/A(IFRS),112.24,N/A(IFRS),N/A(IFRS),N/A(IFRS)
A281740,레이크머티리얼즈,12,2016,Annual,-17.99,9.82,9.10,41.06,-81.15,110.01,-48.21,-81.15,-81.15
A281740,레이크머티리얼즈,12,2017,Annual,22.89,81.64,18.97,108.67,82.31,123.42,27.25,82.31,131.07
A281740,레이크머티리얼즈,12,2018,Annual,6.14,-27.44,10.15,54.65,32.69,111.29,8.49,32.69,33.09
A281740,레이크머티리얼즈,12,2019,Annual,5.05,-4.64,7.32,38.94,23.86,107.90,5.77,23.86,26.85
A281740,레이크머티리얼즈,12,2020,Annual,4.26,28.58,10.01,70.92,28.13,111.13,5.37,28.13,30.24
A281740,레이크머티리얼즈,12,2021,Annual,22.09,158.30,25.27,314.73,302.18,133.82,39.91,302.18,274.60
A281740,레이크머티리얼즈,12,2022,Annual,20.65,67.32,26.91,538.43,457.67,136.82,41.37,457.67,410.91
A328130,루닛,12,2011,Annual,,,,,,,,,
A328130,루닛,12,2012,Annual,,,,,,,,,
A328130,루닛,12,2013,Annual,,,,,,,,,
A328130,루닛,12,2014,Annual,,,,,,,,,
A328130,루닛,12,2015,Annual,,,,,,,,,
A328130,루닛,12,2016,Annual,,,,,,,,,
A328130,루닛,12,2017,Annual,,,,,,,,,
A328130,루닛,12,2018,Annual,"-41,048.81",,"-33,687.91",,,0.30,,,
A328130,루닛,12,2019,Annual,"-23,675.02",892.01,"-5,845.84","-3,588.23","-14,531.91",1.68,완전잠식,"-14,531.91","-14,531.91"
A328130,루닛,12,2020,Annual,"-5,855.73",620.78,"-1,465.03","-5,722.72","-22,873.74",6.39,완전잠식,"-22,873.74","-22,873.74"
A328130,루닛,12,2021,Annual,"-1,109.74",364.25,-688.36,"-1,814.64","-2,925.49",12.68,완전잠식,"-2,925.49","-2,925.49"
A328130,루닛,12,2022,Annual,-282.12,108.85,-365.30,-942.42,-727.83,21.49,-110.27,-727.83,-727.83
A237690,에스티팜,12,2011,Annual,6.08,140.20,11.57,"1,332.72",797.40,113.08,12.99,797.40,700.11
A237690,에스티팜,12,2012,Annual,6.03,16.86,12.29,"1,605.56",963.60,114.01,14.01,963.60,788.04
A237690,에스티팜,12,2013,Annual,8.85,17.08,12.89,"1,709.82","1,422.23",114.79,18.00,"1,422.23","1,174.93"
A237690,에스티팜,12,2014,Annual,5.66,-4.28,10.08,403.19,392.84,111.21,17.10,392.84,226.54
A237690,에스티팜,12,2015,Annual,18.25,145.59,24.97,683.85,706.28,133.28,42.37,706.28,499.70
A237690,에스티팜,12,2016,Annual,30.66,81.39,38.72,"1,025.37","1,063.85",163.19,37.96,"1,063.85",811.82
A237690,에스티팜,12,2017,Annual,22.19,-14.21,30.49,665.95,638.06,143.86,17.84,638.06,484.61
A237690,에스티팜,12,2018,Annual,-9.48,-96.52,-16.01,-167.73,-143.56,86.20,-3.92,-143.56,-99.36
A237690,에스티팜,12,2019,Annual,-19.87,적전,-28.63,-286.27,-267.72,77.74,-7.87,-267.72,-198.64
A237690,에스티팜,12,2020,Annual,-10.60,흑전,-15.16,-201.73,-180.37,86.83,-5.61,-180.37,-130.22
A237690,에스티팜,12,2021,Annual,2.04,188.93,3.37,59.55,13.45,103.48,0.40,13.45,35.36
A237690,에스티팜,12,2022,Annual,7.03,54.01,7.16,189.82,204.55,107.71,5.77,204.55,191.40
A064760,티씨케이,12,2011,Annual,20.37,21.73,26.83,273.22,266.06,136.67,23.01,266.06,207.44
A064760,티씨케이,12,2012,Annual,13.95,-32.04,16.37,136.85,140.30,119.57,10.89,140.30,116.64
A064760,티씨케이,12,2013,Annual,5.46,-34.43,9.92,59.59,47.86,111.02,3.60,47.86,32.77
A064760,티씨케이,12,2014,Annual,10.50,39.97,15.59,120.77,101.74,118.47,7.41,101.74,81.36
A064760,티씨케이,12,2015,Annual,21.26,73.91,25.98,275.63,262.46,135.10,17.38,262.46,225.55
A064760,티씨케이,12,2016,Annual,25.42,56.63,30.67,469.89,479.93,144.23,26.93,479.93,389.57
A064760,티씨케이,12,2017,Annual,28.62,59.30,36.63,817.65,823.58,157.80,37.06,823.58,638.97
A064760,티씨케이,12,2018,Annual,27.48,32.49,34.64,"1,012.00","1,037.36",153.01,36.75,"1,037.36",802.69
A064760,티씨케이,12,2019,Annual,27.33,-7.96,34.53,"1,013.64","1,037.21",152.73,29.93,"1,037.21",802.23
A064760,티씨케이,12,2020,Annual,26.52,32.44,35.17,"1,375.01","1,374.44",154.25,32.69,"1,374.44","1,036.64"
A064760,티씨케이,12,2021,Annual,30.24,25.54,38.19,"1,771.31","1,821.41",161.78,34.86,"1,821.41","1,402.84"
A064760,티씨케이,12,2022,Annual,29.43,21.56,39.75,"2,176.05","2,191.38",165.98,33.82,"2,191.38","1,611.25"
A089030,테크윙,12,2011,Annual,12.23,45.20,16.59,324.57,300.03,119.89,42.70,300.03,239.33
A089030,테크윙,12,2012,Annual,11.70,-6.47,13.10,143.76,152.07,115.08,22.82,152.07,128.36
A089030,테크윙,12,2013,Annual,9.75,-2.21,10.34,114.41,114.92,111.54,15.58,114.92,107.40
A089030,테크윙,12,2014,Annual,6.55,19.38,10.61,140.33,98.13,111.87,11.95,98.13,92.80
A089030,테크윙,12,2015,Annual,12.28,37.25,17.11,267.46,245.89,120.65,24.96,245.89,192.42
A089030,테크윙,12,2016,Annual,10.31,13.25,16.26,259.34,203.30,119.42,17.74,203.30,165.95
A089030,테크윙,12,2017,Annual,17.68,51.87,18.64,452.00,522.51,122.90,36.91,522.51,413.74
A089030,테크윙,12,2018,Annual,9.58,-17.34,12.95,267.77,243.57,114.88,14.43,243.57,214.19
A089030,테크윙,12,2019,Annual,6.06,-0.57,13.06,254.16,133.09,115.02,7.25,133.09,113.06
A089030,테크윙,12,2020,Annual,14.43,29.74,16.62,389.90,418.16,119.93,20.08,418.16,329.69
A089030,테크윙,12,2021,Annual,6.69,4.30,14.15,371.84,225.10,116.49,9.82,225.10,184.72
A089030,테크윙,12,2022,Annual,12.43,25.78,21.56,401.40,297.45,127.49,17.96,297.45,227.13
A121600,나노신소재,12,2011,Annual,14.00,5.41,11.48,122.35,134.24,112.97,10.03,134.24,149.19
A121600,나노신소재,12,2012,Annual,-6.12,-50.84,-2.97,-19.39,-19.47,97.12,-1.23,-19.47,-40.04
A121600,나노신소재,12,2013,Annual,4.32,34.73,5.17,38.63,26.94,105.45,1.70,26.94,32.27
A121600,나노신소재,12,2014,Annual,13.58,27.25,13.25,102.30,110.70,115.27,6.70,110.70,104.91
A121600,나노신소재,12,2015,Annual,17.75,60.15,21.09,201.24,215.36,126.72,14.37,215.36,169.37
A121600,나노신소재,12,2016,Annual,14.45,-9.91,15.31,116.05,119.68,118.08,8.57,119.68,109.51
A121600,나노신소재,12,2017,Annual,14.98,15.98,18.72,157.28,129.98,123.03,8.79,129.98,125.88
A121600,나노신소재,12,2018,Annual,14.68,8.93,16.75,161.31,153.38,120.11,9.69,153.38,141.43
A121600,나노신소재,12,2019,Annual,11.87,-14.32,10.52,94.83,119.07,111.76,7.07,119.07,106.95
A121600,나노신소재,12,2020,Annual,3.40,-19.42,3.02,26.99,11.25,103.11,0.66,11.25,30.41
A121600,나노신소재,12,2021,Annual,12.17,38.92,9.37,105.48,145.52,110.34,8.22,145.52,136.97
A121600,나노신소재,12,2022,Annual,24.00,58.44,21.05,292.33,342.11,126.67,13.18,342.11,333.29
A034230,파라다이스,12,2011,Annual,8.69,36.24,13.61,108.21,140.23,115.75,11.93,140.23,69.25
A034230,파라다이스,12,2012,Annual,15.39,37.26,17.31,190.87,226.32,120.94,16.53,226.32,158.90
A034230,파라다이스,12,2013,Annual,17.33,29.26,21.28,281.19,301.24,127.03,17.52,301.24,215.15
A034230,파라다이스,12,2014,Annual,15.65,-17.80,11.69,168.07,253.14,113.24,11.52,253.14,204.91
A034230,파라다이스,12,2015,Annual,11.67,-14.89,9.48,124.00,168.28,110.47,6.42,168.28,138.71
A034230,파라다이스,12,2016,Annual,8.29,12.90,9.47,139.87,160.42,110.46,5.81,160.42,117.21
A034230,파라다이스,12,2017,Annual,-5.97,-49.20,-4.48,-63.68,-71.25,95.71,-2.57,-71.25,-40.30
A034230,파라다이스,12,2018,Annual,-5.61,11.83,0.31,5.12,-91.15,100.31,-2.94,-91.15,-44.75
A034230,파라다이스,12,2019,Annual,0.69,77.45,5.30,110.28,32.91,105.59,0.96,32.91,32.12
A034230,파라다이스,12,2020,Annual,-36.77,적전,-18.98,-183.17,-372.97,84.05,-11.55,-372.97,-251.18
A034230,파라다이스,12,2021,Annual,-18.96,적지,-13.33,-117.46,-140.08,88.24,-4.47,-140.08,-111.70
A034230,파라다이스,12,2022,Annual,2.69,흑전,1.77,22.13,64.05,101.80,1.88,64.05,53.88
A078600,대주전자재료,12,2011,Annual,3.30,19.59,6.57,234.85,121.73,107.03,13.30,121.73,117.25
A078600,대주전자재료,12,2012,Annual,4.24,-3.58,8.09,203.54,107.59,108.80,10.51,107.59,112.52
A078600,대주전자재료,12,2013,Annual,-1.23,-32.62,1.73,31.34,-18.20,101.76,-1.69,-18.20,-18.36
A078600,대주전자재료,12,2014,Annual,-9.00,-8.24,0.46,7.18,-134.69,100.46,-13.52,-134.69,-139.53
A078600,대주전자재료,12,2015,Annual,-8.48,-19.84,-4.04,-50.01,-101.66,96.12,-9.90,-101.66,-103.38
A078600,대주전자재료,12,2016,Annual,1.04,56.72,5.94,70.98,16.11,106.32,1.64,16.11,12.42
A078600,대주전자재료,12,2017,Annual,-8.48,2.71,3.19,42.83,-112.98,103.29,-13.91,-112.98,-115.22
A078600,대주전자재료,12,2018,Annual,0.46,14.72,3.63,50.13,7.30,103.77,0.79,7.30,5.29
A078600,대주전자재료,12,2019,Annual,-0.60,4.72,2.29,34.82,-8.29,102.34,-0.76,-8.29,-11.82
A078600,대주전자재료,12,2020,Annual,3.40,28.08,5.84,117.33,74.10,106.20,6.73,74.10,66.06
A078600,대주전자재료,12,2021,Annual,11.56,42.47,8.86,227.47,213.80,109.72,15.09,213.80,295.69
A078600,대주전자재료,12,2022,Annual,0.46,-12.09,6.88,154.66,18.47,107.38,1.13,18.47,12.90
A067160,아프리카TV,12,2011,Annual,1.25,-39.11,7.45,54.62,14.19,108.05,2.21,14.19,11.00
A067160,아프리카TV,12,2012,Annual,4.15,2.54,2.08,23.29,53.34,102.12,7.90,53.34,46.56
A067160,아프리카TV,12,2013,Annual,0.48,-25.30,11.78,90.06,-1.39,113.35,-0.19,-1.39,6.60
A067160,아프리카TV,12,2014,Annual,5.45,37.59,11.02,110.04,61.37,112.39,7.76,61.37,62.94
A067160,아프리카TV,12,2015,Annual,6.59,24.60,12.14,147.90,99.22,113.82,11.25,99.22,95.61
A067160,아프리카TV,12,2016,Annual,12.59,26.98,20.07,302.26,242.20,125.11,24.36,242.20,193.25
A067160,아프리카TV,12,2017,Annual,15.50,18.44,19.38,330.49,325.86,124.04,28.36,325.86,265.95
A067160,아프리카TV,12,2018,Annual,16.85,33.92,21.42,475.85,466.53,127.26,32.63,466.53,378.30
A067160,아프리카TV,12,2019,Annual,20.51,31.51,22.33,647.03,741.61,128.75,39.71,741.61,598.03
A067160,아프리카TV,12,2020,Annual,18.45,18.04,25.65,877.16,827.07,134.49,35.30,827.07,636.72
A067160,아프리카TV,12,2021,Annual,26.03,38.53,32.62,"1,545.43","1,549.63",148.41,49.90,"1,549.63","1,235.73"
A067160,아프리카TV,12,2022,Annual,18.89,15.68,26.17,"1,434.02","1,436.71",135.44,36.65,"1,436.71","1,039.45"
A214450,파마리서치,12,2011,Annual,,,,,,,,,
A214450,파마리서치,12,2012,Annual,20.36,,25.24,,,133.76,,,
A214450,파마리서치,12,2013,Annual,31.86,N/A(IFRS),40.57,N/A(IFRS),N/A(IFRS),168.27,N/A(IFRS),N/A(IFRS),N/A(IFRS)
A214450,파마리서치,12,2014,Annual,35.69,46.83,46.09,592.16,575.39,185.50,55.88,575.39,458.49
A214450,파마리서치,12,2015,Annual,34.38,41.50,42.97,424.24,426.64,175.35,17.83,426.64,339.45
A214450,파마리서치,12,2016,Annual,30.09,19.67,30.69,302.84,371.96,144.29,10.52,371.96,298.63
A214450,파마리서치,12,2017,Annual,22.98,16.95,27.25,313.61,325.28,137.46,8.68,325.28,273.72
A214450,파마리서치,12,2018,Annual,17.53,5.97,13.54,183.91,303.49,115.66,7.16,303.49,304.42
A214450,파마리서치,12,2019,Annual,17.71,31.11,22.73,400.87,389.65,129.41,8.28,389.65,350.51
A214450,파마리서치,12,2020,Annual,29.84,45.49,30.74,691.19,817.57,144.38,16.04,817.57,677.72
A214450,파마리서치,12,2021,Annual,30.39,48.61,34.07,"1,055.00","1,126.24",151.67,18.91,"1,126.24",938.42
A214450,파마리서치,12,2022,Annual,22.30,30.63,33.85,"1,303.73","1,068.99",151.16,15.44,"1,068.99",802.55
A253450,스튜디오드래곤,12,2011,Annual,,,,,,,,,
A253450,스튜디오드래곤,12,2012,Annual,,,,,,,,,
A253450,스튜디오드래곤,12,2013,Annual,,,,,,,,,
A253450,스튜디오드래곤,12,2014,Annual,,,,,,,,,
A253450,스튜디오드래곤,12,2015,Annual,,,,,,,,,
A253450,스튜디오드래곤,12,2016,Annual,5.27,,10.77,,,112.07,,,
A253450,스튜디오드래곤,12,2017,Annual,8.32,118.10,11.50,263.43,241.75,112.99,12.00,241.75,190.49
A253450,스튜디오드래곤,12,2018,Annual,9.44,17.89,10.51,284.49,325.45,111.74,11.86,325.45,255.55
A253450,스튜디오드래곤,12,2019,Annual,5.64,-13.82,6.12,204.47,235.48,106.52,7.97,235.48,188.25
A253450,스튜디오드래곤,12,2020,Annual,5.63,56.15,9.34,338.15,285.96,110.31,8.01,285.96,203.92
A253450,스튜디오드래곤,12,2021,Annual,8.02,6.68,10.79,350.40,346.62,112.10,8.04,346.62,260.24
A253450,스튜디오드래곤,12,2022,Annual,7.24,25.37,9.34,434.27,390.33,110.31,8.72,390.33,336.69
A399720,가온칩스,12,2011,Annual,,,,,,,,,
A399720,가온칩스,12,2012,Annual,,,,,,,,,
A399720,가온칩스,12,2013,Annual,,,,,,,,,
A399720,가온칩스,12,2014,Annual,,,,,,,,,
A399720,가온칩스,12,2015,Annual,,,,,,,,,
A399720,가온칩스,12,2016,Annual,,,,,,,,,
A399720,가온칩스,12,2017,Annual,,,,,,,,,
A399720,가온칩스,12,2018,Annual,6.93,,6.54,,,107.00,,,
A399720,가온칩스,12,2019,Annual,12.58,N/A(IFRS),11.08,N/A(IFRS),N/A(IFRS),112.46,N/A(IFRS),N/A(IFRS),N/A(IFRS)
A399720,가온칩스,12,2020,Annual,10.83,-8.35,11.54,657.86,625.72,113.05,19.05,625.72,617.25
A399720,가온칩스,12,2021,Annual,19.18,112.89,19.24,242.56,257.75,123.83,40.27,257.75,241.79
A399720,가온칩스,12,2022,Annual,10.20,8.81,9.00,74.58,81.42,109.89,11.17,81.42,84.50
A098460,고영,12,2011,Annual,18.15,14.71,21.34,428.83,445.96,127.14,30.64,445.96,363.41
A098460,고영,12,2012,Annual,14.12,25.09,19.88,487.90,440.07,124.82,25.28,440.07,345.44
A098460,고영,12,2013,Annual,12.45,0.70,14.99,374.62,356.05,117.63,17.55,356.05,310.72
A098460,고영,12,2014,Annual,15.48,33.35,19.71,502.95,492.82,124.55,25.76,492.82,394.74
A098460,고영,12,2015,Annual,16.13,7.79,16.07,346.45,366.86,119.15,20.08,366.86,346.15
A098460,고영,12,2016,Annual,17.30,21.27,19.32,486.10,526.15,123.94,24.88,526.15,434.89
A098460,고영,12,2017,Annual,13.15,21.80,21.51,639.72,480.19,127.41,20.62,480.19,389.82
A098460,고영,12,2018,Annual,17.76,13.24,19.30,671.93,771.33,123.92,27.27,771.33,618.25
A098460,고영,12,2019,Annual,13.31,-5.16,15.01,486.48,554.56,117.66,16.18,554.56,431.44
A098460,고영,12,2020,Annual,5.10,-19.88,8.82,230.87,163.76,109.68,4.59,163.76,133.50
