Symbol,Name,결산월,회계년,주기,유형자산구성비율(%),무형자산구성비율(%),*판관비율(%),타인자본비율(%),부채비율(%),영업이익(천원),이자비용(천원),현금및현금성자산구성비율(%),유동자산(천원),유동부채(천원),당좌자산(천원)
A302550,리메드,12,2019,Annual,32.67,0.18,34.44,29.54,41.92,"4,287,510","147,443",43.56,"21,087,414","2,566,009","17,919,078"
A302550,리메드,12,2020,Annual,26.98,0.13,41.82,66.26,196.39,"1,683,851","416,034",14.27,"46,736,589","4,485,477","43,378,280"
A302550,리메드,12,2021,Annual,30.40,0.45,45.99,66.19,195.80,"1,123,165","775,506",13.44,"49,188,997","5,650,350","44,642,393"
A302550,리메드,12,2022,Annual,35.63,0.35,44.62,61.60,160.40,"1,661,058","1,062,895",6.71,"42,186,846","43,398,427","36,780,190"
A088130,동아엘텍,12,2011,Annual,15.15,9.63,15.97,23.78,31.20,"6,309,100","279,317",15.25,"45,807,233","10,416,537","44,601,252"
A088130,동아엘텍,12,2012,Annual,14.48,8.56,15.78,35.17,54.24,"5,579,543","447,924",28.18,"63,118,279","14,179,884","62,542,870"
A088130,동아엘텍,12,2013,Annual,16.97,4.84,14.76,42.64,74.35,"12,095,075","1,087,018",38.31,"92,584,333","42,605,562","91,430,192"
A088130,동아엘텍,12,2014,Annual,26.49,2.57,14.84,42.60,74.20,"10,650,973","1,050,658",20.30,"89,203,503","38,022,591","87,577,022"
A088130,동아엘텍,12,2015,Annual,32.08,1.89,15.92,24.63,32.68,"12,959,991","812,369",33.71,"76,182,199","27,423,431","74,138,223"
A088130,동아엘텍,12,2016,Annual,19.41,0.78,11.75,37.99,61.27,"33,629,732","367,311",29.49,"151,111,535","69,723,812","148,135,682"
A088130,동아엘텍,12,2017,Annual,19.27,0.58,12.10,21.47,27.35,"27,518,744","282,437",39.23,"185,607,788","47,567,521","181,259,173"
A088130,동아엘텍,12,2018,Annual,18.33,0.70,10.09,27.85,38.60,"24,963,399","73,517",24.27,"197,704,773","69,013,271","164,803,217"
A088130,동아엘텍,12,2019,Annual,19.38,1.07,15.57,21.89,28.02,"19,817,339","130,498",30.52,"180,498,734","52,888,570","164,768,773"
A088130,동아엘텍,12,2020,Annual,21.18,0.82,13.87,19.44,24.13,"13,756,829","61,742",14.91,"174,223,823","46,211,406","152,011,819"
A088130,동아엘텍,12,2021,Annual,20.15,0.83,18.14,19.97,24.95,"5,601,013","40,019",17.29,"165,478,005","47,876,508","135,630,227"
A088130,동아엘텍,12,2022,Annual,17.22,0.71,14.32,31.00,44.94,"13,196,347","584,007",27.69,"204,002,762","90,378,679","169,146,282"
A185490,아이진,12,2011,Annual,1.22,17.21,"1,057.55",140.67,완전잠식,"-1,834,180","20,390",68.69,"1,148,874","1,011,196","1,148,874"
A185490,아이진,12,2012,Annual,1.05,5.80,507.98,187.24,완전잠식,"-1,840,696","684,646",63.99,"4,099,428","842,866","4,099,428"
A185490,아이진,12,2013,Annual,0.45,4.64,"2,103.91",19.67,24.49,"-3,731,074","615,300",4.11,"5,913,191","705,542","5,913,191"
A185490,아이진,12,2014,Annual,5.83,5.77,"2,097.31",30.48,43.84,"-3,071,742","31,129",46.50,"4,698,095","994,563","4,698,095"
A185490,아이진,12,2015,Annual,1.39,1.30,"4,904.23",6.43,6.88,"-5,167,531","27,762",24.10,"23,518,709","1,075,077","23,518,709"
A185490,아이진,12,2016,Annual,8.40,2.23,"3,314.71",12.78,14.65,"-8,590,836","10,387",4.22,"13,210,158","1,163,496","13,210,158"
A185490,아이진,12,2017,Annual,4.37,1.66,"3,119.33",21.57,27.49,"-9,292,862","42,173",14.53,"24,826,633","1,249,273","24,826,633"
A185490,아이진,12,2018,Annual,2.08,0.97,443.57,56.80,131.51,"-8,265,921","895,983",1.26,"50,432,116","1,587,444","50,225,629"
A185490,아이진,12,2019,Annual,3.61,1.02,265.99,59.78,148.61,"-9,354,868","2,151,349",8.11,"43,149,551","17,450,577","42,838,420"
A185490,아이진,12,2020,Annual,7.19,1.10,452.75,70.97,244.41,"-13,674,654","2,517,372",6.13,"36,117,497","8,488,852","35,413,009"
A185490,아이진,12,2021,Annual,4.58,0.73,"1,126.06",15.26,18.01,"-35,003,744","1,754,264",2.52,"88,643,508","9,609,228","87,869,111"
A185490,아이진,12,2022,Annual,5.80,1.05,506.95,14.21,16.57,"-24,088,859","395,323",2.55,"68,830,323","4,919,539","68,332,314"
A087260,모바일어플라이언스,12,2011,Annual,9.04,24.21,15.35,117.35,완전잠식,"-2,651,491","600,466",8.14,"11,272,689","6,359,853","8,508,473"
A087260,모바일어플라이언스,12,2012,Annual,6.61,22.75,9.80,137.13,완전잠식,"394,362","537,957",2.46,"11,289,888","21,984,367","8,827,292"
A087260,모바일어플라이언스,12,2013,Annual,5.42,20.70,7.05,110.45,완전잠식,"4,973,989","584,871",2.14,"14,064,536","21,068,637","10,530,600"
A087260,모바일어플라이언스,12,2014,Annual,3.21,12.25,10.59,101.00,완전잠식,"4,594,646","700,395",15.01,"19,180,685","23,698,283","16,226,488"
A087260,모바일어플라이언스,12,2015,Annual,15.95,12.79,10.92,76.48,325.26,"1,891,520","775,698",15.51,"18,629,528","15,905,109","16,065,998"
A087260,모바일어플라이언스,12,2016,Annual,15.26,13.37,12.86,44.25,79.36,"4,973,888","750,976",6.35,"20,842,671","11,533,696","17,849,038"
A087260,모바일어플라이언스,12,2017,Annual,11.56,10.14,15.31,50.99,104.03,"1,968,423","1,006,857",6.67,"36,240,308","10,099,400","32,030,932"
A087260,모바일어플라이언스,12,2018,Annual,10.50,9.46,15.72,44.88,81.41,"2,748,197","1,416,684",12.69,"37,198,639","21,648,472","31,795,485"
A087260,모바일어플라이언스,12,2019,Annual,10.66,9.01,31.94,44.01,78.61,"-776,312","645,317",0.83,"31,786,166","20,808,054","25,275,887"
A087260,모바일어플라이언스,12,2020,Annual,6.45,6.13,25.16,45.40,83.15,"2,633,465","360,202",12.02,"55,357,536","8,003,872","49,776,659"
A087260,모바일어플라이언스,12,2021,Annual,5.58,5.34,20.87,46.03,85.29,"2,293,411","2,070,131",18.10,"57,682,955","36,369,515","52,634,551"
A087260,모바일어플라이언스,12,2022,Annual,6.06,5.77,19.47,36.07,56.43,"-717,208","2,357,399",17.44,"48,478,523","25,352,589","40,572,556"
A011320,유니크,12,2011,Annual,48.77,0.68,11.09,65.26,187.89,"4,915,560","2,105,296",8.01,"62,495,620","70,087,293","55,595,639"
A011320,유니크,12,2012,Annual,50.51,0.77,10.90,63.05,170.64,"8,598,327","2,181,875",8.53,"65,838,159","65,226,330","58,407,092"
A011320,유니크,12,2013,Annual,43.77,0.62,10.17,59.27,145.50,"16,610,466","2,000,984",16.48,"86,563,346","76,524,884","77,511,167"
A011320,유니크,12,2014,Annual,47.67,0.50,9.65,56.49,129.81,"10,026,054","2,052,866",12.26,"81,819,463","74,448,381","72,034,617"
A011320,유니크,12,2015,Annual,50.66,0.47,9.64,56.27,128.67,"6,071,884","1,601,898",7.58,"80,938,335","80,468,903","69,112,771"
A011320,유니크,12,2016,Annual,54.31,0.72,9.34,55.58,125.11,"8,857,158","1,454,815",6.76,"77,906,349","87,507,783","65,871,293"
A011320,유니크,12,2017,Annual,52.88,0.61,9.25,55.20,123.20,"4,170,918","1,602,397",6.43,"77,322,629","89,380,973","62,549,383"
A011320,유니크,12,2018,Annual,53.85,0.94,9.24,53.88,116.84,"-15,126","1,915,232",9.65,"78,421,096","84,149,207","63,690,300"
A011320,유니크,12,2019,Annual,51.35,0.80,9.71,52.70,111.40,"3,138,146","1,998,207",6.33,"89,424,139","95,004,203","74,067,477"
A011320,유니크,12,2020,Annual,48.90,0.68,9.41,54.14,118.07,"-1,265,722","1,641,377",11.51,"93,600,258","103,930,004","75,345,646"
A011320,유니크,12,2021,Annual,48.59,0.71,10.14,52.53,110.64,"4,387,718","1,479,080",8.22,"98,286,517","107,926,191","68,716,500"
A011320,유니크,12,2022,Annual,47.47,0.68,8.57,53.83,116.58,"5,935,849","2,014,233",4.72,"109,332,131","113,738,058","69,091,078"
A276040,스코넥,12,2011,Annual,,,,,,,,,,,
A276040,스코넥,12,2012,Annual,,,,,,,,,,,
A276040,스코넥,12,2013,Annual,,,,,,,,,,,
A276040,스코넥,12,2014,Annual,,,,,,,,,,,
A276040,스코넥,12,2015,Annual,,,,,,,,,,,
A276040,스코넥,12,2016,Annual,,,,,,,,,,,
A276040,스코넥,12,2017,Annual,6.25,49.54,102.63,65.32,188.31,"-155,779","291,382",17.87,"3,661,805","2,273,664","3,216,161"
A276040,스코넥,12,2018,Annual,12.50,22.13,306.26,10.80,12.11,"-8,108,941","97,700",13.80,"11,207,085","1,634,598","10,126,201"
A276040,스코넥,12,2019,Annual,19.03,2.75,176.42,246.80,완전잠식,"-5,938,290","317,111",18.23,"5,697,245","33,452,228","4,737,334"
A276040,스코넥,12,2020,Annual,18.00,11.26,219.25,124.10,완전잠식,"-5,619,422","174,286",21.59,"3,329,479","8,074,841","2,733,164"
A276040,스코넥,12,2021,Annual,13.05,4.73,153.22,108.65,완전잠식,"-3,253,645","144,679",28.76,"3,032,811","5,276,475","2,679,480"
A276040,스코넥,12,2022,Annual,1.02,0.57,227.22,14.27,16.65,"-4,634,920","99,492",24.99,"27,981,235","3,771,855","27,799,822"
A020710,시공테크,12,2011,Annual,18.13,1.24,5.05,39.14,64.31,"11,223,687","5,873",21.82,"77,106,791","48,435,232","77,014,873"
A020710,시공테크,12,2012,Annual,24.00,1.40,5.24,22.83,29.58,"5,196,677","16,259",16.12,"49,453,422","21,702,293","49,416,080"
A020710,시공테크,12,2013,Annual,24.27,1.38,9.43,22.28,28.66,"36,200",0,11.06,"49,309,215","20,833,562","49,244,237"
A020710,시공테크,12,2014,Annual,21.63,1.22,8.82,23.76,31.16,"4,079,333",0,13.53,"54,858,170","24,257,360","54,797,709"
A020710,시공테크,12,2015,Annual,21.31,1.15,8.20,21.93,28.09,"-123,115",0,10.26,"52,455,593","21,885,549","52,378,936"
A020710,시공테크,12,2016,Annual,20.49,1.06,6.75,28.66,40.18,"-8,558,204",377,15.65,"56,242,471","29,633,969","56,181,811"
A020710,시공테크,12,2017,Annual,15.89,0.69,3.59,26.26,35.60,"14,857,097","1,070",15.98,"71,041,761","32,768,745","70,992,522"
A020710,시공테크,12,2018,Annual,21.56,1.05,6.89,22.65,29.28,"-4,720,704","9,567",11.27,"57,687,410","24,052,097","57,374,090"
A020710,시공테크,12,2019,Annual,16.93,0.83,5.05,30.40,43.67,"8,014,565","110,147",13.36,"74,558,332","42,368,020","74,399,044"
A020710,시공테크,12,2020,Annual,16.96,1.44,5.22,27.36,37.67,"4,827,477","110,996",9.69,"60,588,979","38,661,746","60,370,610"
A020710,시공테크,12,2021,Annual,17.32,1.36,6.31,25.94,35.03,"-955,388","20,934",11.97,"68,334,970","37,086,329","68,270,645"
A020710,시공테크,12,2022,Annual,19.33,1.23,8.50,23.70,31.06,"-5,203,969","82,685",12.89,"54,719,411","33,307,357","54,463,071"
A046120,오르비텍,12,2011,Annual,41.61,4.45,11.95,21.58,27.52,"-1,746,225","99,506",4.89,"13,365,316","4,503,602","12,777,978"
A046120,오르비텍,12,2012,Annual,39.56,4.48,12.89,24.77,32.92,"605,963","116,283",7.64,"14,386,537","6,680,270","13,743,767"
A046120,오르비텍,12,2013,Annual,48.37,4.79,18.82,64.64,182.79,"-5,266,825","1,255,751",6.88,"18,507,236","22,917,142","17,601,407"
A046120,오르비텍,12,2014,Annual,54.07,4.76,10.22,69.54,228.25,"-1,982,889","1,351,019",4.44,"14,348,162","8,988,857","13,655,471"
A046120,오르비텍,12,2015,Annual,42.25,3.15,5.97,47.96,92.17,"1,499,107","668,054",12.89,"23,041,071","14,679,975","19,243,714"
A046120,오르비텍,12,2016,Annual,56.81,2.28,5.04,52.21,109.25,"2,884,056","649,118",8.10,"24,485,092","7,983,476","18,544,880"
A046120,오르비텍,12,2017,Annual,35.57,1.34,7.48,47.78,91.49,"3,638,501","891,710",16.94,"53,894,025","25,691,757","40,003,168"
A046120,오르비텍,12,2018,Annual,32.32,1.88,5.88,46.13,85.62,"4,175,233","932,245",9.73,"59,650,488","45,416,328","36,867,634"
A046120,오르비텍,12,2019,Annual,30.92,2.23,5.84,45.70,84.17,"4,106,080","1,359,055",9.82,"58,514,392","50,854,639","36,379,162"
A046120,오르비텍,12,2020,Annual,25.23,1.95,11.69,53.01,112.79,"-7,164,104","1,090,053",10.82,"58,865,590","48,275,645","42,944,123"
A046120,오르비텍,12,2021,Annual,17.62,1.67,23.87,57.00,132.56,"10,137,370","1,965,722",10.80,"66,185,769","59,764,964","53,373,846"
A046120,오르비텍,12,2022,Annual,23.08,2.05,19.34,51.60,106.60,"-11,752,392","1,948,932",15.59,"68,373,335","47,723,083","53,901,994"
A348350,위드텍,12,2011,Annual,28.11,0.55,16.25,21.27,27.02,"2,764,253",0,23.65,"8,202,528","1,519,130","7,515,837"
A348350,위드텍,12,2012,Annual,20.25,0.32,18.45,22.69,29.35,"3,045,945",0,9.96,"12,423,716","2,947,716","10,980,476"
A348350,위드텍,12,2013,Annual,27.79,0.36,18.17,37.43,59.83,"4,621,052",0,24.59,"18,199,265","9,299,817","16,813,159"
A348350,위드텍,12,2014,Annual,22.06,0.30,19.50,34.12,51.80,"5,795,928",0,24.84,"24,951,899","11,493,944","22,637,770"
A348350,위드텍,12,2015,Annual,26.45,0.35,17.33,29.79,42.43,"7,686,290",0,14.17,"28,953,470","12,098,811","27,741,395"
A348350,위드텍,12,2016,Annual,30.76,0.35,25.71,28.77,40.40,"2,074,016",0,15.38,"28,864,097","12,817,149","26,546,306"
A348350,위드텍,12,2017,Annual,27.54,0.33,19.76,23.89,31.39,"6,322,791",0,13.99,"31,542,677","11,262,844","24,280,144"
A348350,위드텍,12,2018,Annual,20.41,0.60,19.66,45.51,83.52,"4,518,274","126,376",12.18,"47,583,509","31,010,568","34,499,225"
A348350,위드텍,12,2019,Annual,17.13,1.14,18.57,37.48,59.96,"12,655,214","146,931",34.01,"60,620,497","29,772,514","48,979,297"
A348350,위드텍,12,2020,Annual,11.84,0.97,22.91,23.59,30.87,"8,845,591","186,524",23.56,"94,489,760","27,094,640","80,549,116"
A348350,위드텍,12,2021,Annual,11.05,1.36,21.48,20.70,26.11,"8,815,229","181,662",28.39,"102,178,966","25,220,694","89,400,314"
A348350,위드텍,12,2022,Annual,9.56,1.22,22.31,25.76,34.69,"14,458,738","263,208",21.90,"117,509,698","37,812,924","103,140,528"
A314140,알피바이오,12,2011,Annual,,,,,,,,,,,
A314140,알피바이오,12,2012,Annual,,,,,,,,,,,
A314140,알피바이오,12,2013,Annual,,,,,,,,,,,
A314140,알피바이오,12,2014,Annual,,,,,,,,,,,
A314140,알피바이오,12,2015,Annual,,,,,,,,,,,
A314140,알피바이오,12,2016,Annual,43.04,0.11,8.66,41.09,69.76,"1,769,773",0,5.18,"27,957,547","23,814,503","17,439,766"
A314140,알피바이오,12,2017,Annual,40.32,0.09,9.48,38.02,61.36,"6,750,606",0,14.83,"33,130,252","14,543,811","24,467,207"
A314140,알피바이오,12,2018,Annual,47.38,0.46,9.52,41.18,70.00,"6,382,369","68,130",7.02,"42,660,807","30,005,056","32,326,534"
A314140,알피바이오,12,2019,Annual,67.77,0.55,11.47,53.56,115.33,"2,770,495","594,641",1.12,"37,250,158","44,201,077","24,471,448"
A314140,알피바이오,12,2020,Annual,65.15,0.56,8.66,53.21,113.72,"4,157,063","1,123,192",5.65,"43,191,507","68,300,009","26,802,846"
A314140,알피바이오,12,2021,Annual,61.90,0.37,6.14,54.83,121.38,"5,879,847","979,217",4.36,"52,271,932","75,450,937","29,702,864"
A314140,알피바이오,12,2022,Annual,51.24,0.26,5.89,47.37,90.00,"9,646,810","1,183,749",9.71,"81,043,298","78,630,257","42,453,025"
A066310,큐에스아이,12,2011,Annual,21.77,4.60,12.84,10.33,11.52,"4,512,062","14,116",10.31,"25,567,059","3,465,329","18,663,840"
A066310,큐에스아이,12,2012,Annual,28.00,5.14,12.22,8.98,9.87,"2,603,027","13,760",13.39,"29,031,218","3,318,108","21,700,301"
A066310,큐에스아이,12,2013,Annual,30.70,5.35,15.56,9.98,11.08,"3,711,718","11,538",15.44,"31,560,617","4,466,251","24,696,346"
A066310,큐에스아이,12,2014,Annual,28.72,5.22,19.19,10.34,11.53,"3,480,038","11,319",15.00,"34,917,018","5,046,955","25,919,739"
A066310,큐에스아이,12,2015,Annual,27.61,5.84,20.05,6.34,6.77,"1,402,431","8,484",15.27,"32,385,505","3,075,821","25,296,487"
A066310,큐에스아이,12,2016,Annual,27.81,5.89,21.74,4.95,5.21,"894,188","2,243",19.88,"32,256,858","2,403,932","24,527,946"
A066310,큐에스아이,12,2017,Annual,26.08,7.26,20.29,4.47,4.68,"1,067,005",0,19.51,"27,753,762","2,046,961","20,691,516"
A066310,큐에스아이,12,2018,Annual,24.55,7.25,24.39,5.64,5.97,"-1,053,320",0,8.46,"23,382,271","2,696,023","16,346,435"
A066310,큐에스아이,12,2019,Annual,22.57,5.83,22.48,6.79,7.29,"416,541","21,192",19.41,"28,470,395","3,493,782","21,877,897"
A066310,큐에스아이,12,2020,Annual,24.12,3.99,25.77,26.67,36.36,"430,912","677,679",14.07,"32,235,231","18,937,720","23,552,287"
A066310,큐에스아이,12,2021,Annual,22.89,2.34,17.89,8.59,9.40,"2,705,150","1,253,213",10.98,"34,987,711","5,752,898","26,133,487"
A066310,큐에스아이,12,2022,Annual,20.39,2.01,23.50,5.49,5.81,"1,845,151","25,625",8.99,"30,463,196","2,763,370","21,042,162"
A376930,노을,12,2011,Annual,,,,,,,,,,,
A376930,노을,12,2012,Annual,,,,,,,,,,,
A376930,노을,12,2013,Annual,,,,,,,,,,,
A376930,노을,12,2014,Annual,,,,,,,,,,,
A376930,노을,12,2015,Annual,,,,,,,,,,,
A376930,노을,12,2016,Annual,,,,,,,,,,,
A376930,노을,12,2017,Annual,,,,,,,,,,,
A376930,노을,12,2018,Annual,,,,,,,,,,,
A376930,노을,12,2019,Annual,29.47,4.05,,264.22,완전잠식,"-4,771,512","221,923",43.33,"1,820,242","1,016,008","1,820,242"
A376930,노을,12,2020,Annual,34.60,1.23,"2,490.56",181.24,완전잠식,"-7,265,868","925,477",0.63,"9,802,479","2,438,603","9,073,707"
A376930,노을,12,2021,Annual,32.90,0.94,801.11,90.70,974.90,"-11,437,908","765,306",0.98,"12,866,481","13,343,728","10,987,070"
A376930,노을,12,2022,Annual,42.43,0.99,"2,885.83",55.92,126.85,"-15,632,237","392,322",7.90,"14,073,321","6,462,173","11,407,428"
A333620,엔시스,12,2011,Annual,,,,,,,,,,,
A333620,엔시스,12,2012,Annual,,,,,,,,,,,
A333620,엔시스,12,2013,Annual,,,,,,,,,,,
A333620,엔시스,12,2014,Annual,,,,,,,,,,,
A333620,엔시스,12,2015,Annual,,,,,,,,,,,
A333620,엔시스,12,2016,Annual,,,,,,,,,,,
A333620,엔시스,12,2017,Annual,42.65,0.05,4.50,75.53,308.60,"426,229",0,0.05,"5,207,775","5,310,327","3,715,359"
A333620,엔시스,12,2018,Annual,23.94,0.66,8.51,84.04,526.64,"2,586,013","116,812",0.45,"11,422,454","13,498,995","4,068,024"
A333620,엔시스,12,2019,Annual,18.24,0.79,8.56,78.10,356.53,"3,741,321","140,441",0.58,"16,175,743","16,211,961","13,460,846"
A333620,엔시스,12,2020,Annual,13.27,0.88,12.29,46.54,87.05,"7,415,175","104,870",4.73,"21,730,894","12,589,249","19,965,977"
A333620,엔시스,12,2021,Annual,17.49,0.64,11.81,21.59,27.54,"7,698,635","16,056",14.60,"54,263,230","13,601,641","46,977,849"
A333620,엔시스,12,2022,Annual,20.59,0.58,14.27,33.32,49.97,"4,058,967","264,054",7.91,"43,911,125","16,333,319","33,567,613"
A039240,경남스틸,12,2011,Annual,25.09,0.67,2.11,55.72,125.81,"14,526,017",0,0.64,"84,325,519","64,913,129","44,097,609"
A039240,경남스틸,12,2012,Annual,28.71,0.66,2.47,49.00,96.06,"11,710,071",0,0.33,"79,821,835","54,820,099","42,891,600"
A039240,경남스틸,12,2013,Annual,28.24,0.72,2.64,43.46,76.86,"9,722,500",0,0.40,"77,995,566","38,768,928","46,442,601"
A039240,경남스틸,12,2014,Annual,22.48,0.59,2.68,48.28,93.34,"10,595,913",0,0.35,"99,064,035","55,539,167","64,685,297"
A039240,경남스틸,12,2015,Annual,23.74,0.44,3.02,46.82,88.02,"10,589,841",0,0.40,"104,042,698","67,990,733","63,650,682"
A039240,경남스틸,12,2016,Annual,25.36,0.48,4.70,40.99,69.46,"1,792,648",0,1.00,"90,191,603","53,421,576","63,455,371"
A039240,경남스틸,12,2017,Annual,24.54,0.51,3.37,45.27,82.70,"6,571,954","778,426",3.07,"103,353,717","60,760,496","64,289,203"
A039240,경남스틸,12,2018,Annual,29.74,0.26,3.30,40.38,67.72,"6,259,462","858,670",4.44,"91,540,658","44,081,664","57,560,350"
A039240,경남스틸,12,2019,Annual,28.69,0.91,2.97,38.57,62.79,"6,061,218","711,273",3.95,"90,436,331","51,273,832","57,002,334"
A039240,경남스틸,12,2020,Annual,31.91,0.93,2.82,36.56,57.63,"5,268,076","558,156",4.63,"83,465,208","47,094,093","56,293,924"
A039240,경남스틸,12,2021,Annual,25.97,0.79,2.73,42.78,74.77,"6,897,980","603,055",3.73,"109,667,423","68,995,634","64,863,184"
A039240,경남스틸,12,2022,Annual,23.84,0.76,2.59,38.42,62.40,"11,396,109","843,423",2.92,"118,175,847","64,593,530","66,318,221"
A205500,액션스퀘어,12,2011,Annual,,,,,,,,,,,
A205500,액션스퀘어,12,2012,Annual,,,,,,,,,,,
A205500,액션스퀘어,12,2013,Annual,,,,,,,,,,,
A205500,액션스퀘어,12,2014,Annual,2.61,0.20,28.11,20.86,26.36,"11,618,459","99,805",4.64,"11,629,502","1,885,109","11,629,502"
A205500,액션스퀘어,12,2015,Annual,1.64,2.88,137.17,20.18,25.28,"-2,476,847","45,301",17.28,"33,225,698","1,281,257","33,225,698"
A205500,액션스퀘어,12,2016,Annual,3.59,5.21,388.61,16.93,20.38,"-11,423,453","40,128",2.21,"23,308,613","1,725,762","23,308,613"
A205500,액션스퀘어,12,2017,Annual,15.78,5.06,214.83,46.01,85.20,"-10,796,217",0,20.28,"18,950,902","3,039,219","18,950,902"
A205500,액션스퀘어,12,2018,Annual,17.67,10.47,245.25,42.80,74.83,"-10,852,419",0,4.68,"14,467,705","4,273,096","14,467,705"
A205500,액션스퀘어,12,2019,Annual,28.04,2.62,240.94,33.23,49.78,"-8,228,878","120,985",65.22,"20,531,664","3,590,280","20,531,664"
A205500,액션스퀘어,12,2020,Annual,22.71,2.16,131.72,21.15,26.83,"-1,851,301","45,437",72.38,"17,364,111","2,358,674","17,364,111"
A205500,액션스퀘어,12,2021,Annual,10.63,0.59,230.97,18.76,23.09,"-7,358,939","103,129",79.29,"48,522,605","2,925,539","48,522,605"
A205500,액션스퀘어,12,2022,Annual,16.16,5.48,362.43,30.23,43.33,"-15,115,250","214,698",63.29,"28,783,410","5,043,420","28,783,410"
A263540,어스앤에어로스페이스,12,2011,Annual,,,,,,,,,,,
A263540,어스앤에어로스페이스,12,2012,Annual,42.15,1.67,10.25,81.88,451.88,"1,410,565","29,246",1.03,"10,391,471","8,247,735","3,091,870"
A263540,어스앤에어로스페이스,12,2013,Annual,44.51,0.82,9.35,83.35,500.66,"1,667,886","132,017",2.36,"14,856,930","11,894,779","8,307,698"
A263540,어스앤에어로스페이스,12,2014,Annual,49.56,0.72,8.46,76.12,318.73,"1,749,301","208,095",0.64,"12,582,716","10,175,297","7,437,589"
A263540,어스앤에어로스페이스,12,2015,Annual,54.86,0.94,11.15,52.44,110.25,"1,738,169","984,147",5.86,"12,233,023","7,553,131","8,230,093"
A263540,어스앤에어로스페이스,12,2016,Annual,48.03,1.15,11.48,44.73,80.92,"2,441,877","462,914",1.03,"16,994,666","10,658,026","11,891,267"
