Symbol,Name,결산월,회계년,주기,현금흐름/총부채(%),현금흐름/총차입부채(%),현금흐름/총자본(%),현금흐름/영업수익(%)
A089030,테크윙,12,2015,Annual,20.00,27.61,24.90,15.70
A089030,테크윙,12,2016,Annual,14.43,18.12,19.46,13.98
A089030,테크윙,12,2017,Annual,25.49,34.07,34.31,20.02
A089030,테크윙,12,2018,Annual,14.93,20.35,17.09,13.95
A089030,테크윙,12,2019,Annual,10.39,13.82,10.71,10.10
A089030,테크윙,12,2020,Annual,21.10,28.00,20.35,18.06
A089030,테크윙,12,2021,Annual,11.91,15.32,12.74,11.12
A089030,테크윙,12,2022,Annual,16.84,21.28,18.44,16.41
A121600,나노신소재,12,2011,Annual,37.78,48.39,17.38,21.83
A121600,나노신소재,12,2012,Annual,11.76,15.76,2.73,6.62
A121600,나노신소재,12,2013,Annual,40.48,58.91,7.58,16.05
A121600,나노신소재,12,2014,Annual,73.51,111.65,12.16,26.01
A121600,나노신소재,12,2015,Annual,113.56,229.79,16.49,25.88
A121600,나노신소재,12,2016,Annual,115.27,368.67,12.34,22.73
A121600,나노신소재,12,2017,Annual,162.45,603.20,12.85,22.64
A121600,나노신소재,12,2018,Annual,144.35,927.24,13.17,21.65
A121600,나노신소재,12,2019,Annual,97.21,677.59,9.44,17.63
A121600,나노신소재,12,2020,Annual,39.69,99.27,4.82,9.24
A121600,나노신소재,12,2021,Annual,61.20,94.70,11.45,18.00
A121600,나노신소재,12,2022,Annual,126.65,189.65,15.39,28.76
A034230,파라다이스,12,2011,Annual,24.59,159.33,7.46,11.02
A034230,파라다이스,12,2012,Annual,35.91,152.21,13.67,16.99
A034230,파라다이스,12,2013,Annual,36.59,138.41,14.68,19.11
A034230,파라다이스,12,2014,Annual,31.09,146.61,11.49,17.57
A034230,파라다이스,12,2015,Annual,16.41,35.58,7.53,15.08
A034230,파라다이스,12,2016,Annual,10.27,15.25,6.74,12.60
A034230,파라다이스,12,2017,Annual,3.85,5.21,3.17,6.17
A034230,파라다이스,12,2018,Annual,3.83,5.43,3.50,6.48
A034230,파라다이스,12,2019,Annual,7.42,10.71,7.79,12.85
A034230,파라다이스,12,2020,Annual,-0.89,-1.16,-1.09,-3.66
A034230,파라다이스,12,2021,Annual,2.37,2.92,3.09,10.98
A034230,파라다이스,12,2022,Annual,6.35,8.00,7.51,20.44
A078600,대주전자재료,12,2011,Annual,13.36,17.63,25.47,6.52
A078600,대주전자재료,12,2012,Annual,13.49,16.71,22.48,9.14
A078600,대주전자재료,12,2013,Annual,6.04,7.33,8.87,5.26
A078600,대주전자재료,12,2014,Annual,-1.85,-2.18,-2.89,-1.86
A078600,대주전자재료,12,2015,Annual,0.01,0.01,0.02,0.01
A078600,대주전자재료,12,2016,Annual,5.62,6.50,8.30,6.81
A078600,대주전자재료,12,2017,Annual,-4.18,-5.05,-6.00,-3.63
A078600,대주전자재료,12,2018,Annual,5.20,6.74,6.38,4.28
A078600,대주전자재료,12,2019,Annual,3.86,5.15,4.64,3.30
A078600,대주전자재료,12,2020,Annual,8.74,11.40,11.75,6.44
A078600,대주전자재료,12,2021,Annual,19.88,24.74,25.87,14.27
A078600,대주전자재료,12,2022,Annual,4.41,5.11,6.52,4.73
A067160,아프리카TV,12,2011,Annual,11.53,19.43,8.69,7.60
A067160,아프리카TV,12,2012,Annual,18.40,28.61,17.44,10.50
A067160,아프리카TV,12,2013,Annual,11.96,20.15,7.85,7.39
A067160,아프리카TV,12,2014,Annual,33.28,72.94,16.65,13.19
A067160,아프리카TV,12,2015,Annual,40.06,164.39,17.29,12.51
A067160,아프리카TV,12,2016,Annual,56.25,"1,225.68",24.60,16.24
A067160,아프리카TV,12,2017,Annual,59.15,,27.60,18.60
A067160,아프리카TV,12,2018,Annual,52.22,"4,681.44",31.39,20.20
A067160,아프리카TV,12,2019,Annual,51.81,462.33,41.37,26.67
A067160,아프리카TV,12,2020,Annual,40.01,289.55,37.32,25.57
A067160,아프리카TV,12,2021,Annual,49.97,540.82,48.04,31.49
A067160,아프리카TV,12,2022,Annual,36.29,683.81,34.04,24.35
A214450,파마리서치,12,2011,Annual,,,,
A214450,파마리서치,12,2012,Annual,,,,21.16
A214450,파마리서치,12,2013,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),34.20
A214450,파마리서치,12,2014,Annual,65.74,89.04,48.37,38.76
A214450,파마리서치,12,2015,Annual,86.45,138.34,15.33,37.13
A214450,파마리서치,12,2016,Annual,154.96,557.37,9.14,32.75
A214450,파마리서치,12,2017,Annual,207.45,,8.04,26.18
A214450,파마리서치,12,2018,Annual,84.11,191.11,9.69,30.22
A214450,파마리서치,12,2019,Annual,60.26,117.99,10.89,29.03
A214450,파마리서치,12,2020,Annual,84.88,154.20,16.69,37.83
A214450,파마리서치,12,2021,Annual,72.71,114.75,18.98,36.50
A214450,파마리서치,12,2022,Annual,49.76,77.32,14.62,26.28
A253450,스튜디오드래곤,12,2011,Annual,,,,
A253450,스튜디오드래곤,12,2012,Annual,,,,
A253450,스튜디오드래곤,12,2013,Annual,,,,
A253450,스튜디오드래곤,12,2014,Annual,,,,
A253450,스튜디오드래곤,12,2015,Annual,,,,
A253450,스튜디오드래곤,12,2016,Annual,,,,19.63
A253450,스튜디오드래곤,12,2017,Annual,66.16,342.48,25.82,22.72
A253450,스튜디오드래곤,12,2018,Annual,109.96,"2,224.00",28.87,29.27
A253450,스튜디오드래곤,12,2019,Annual,108.37,,34.54,30.57
A253450,스튜디오드래곤,12,2020,Annual,96.81,,28.11,27.74
A253450,스튜디오드래곤,12,2021,Annual,79.35,,21.36,28.35
A253450,스튜디오드래곤,12,2022,Annual,64.71,239.85,30.32,29.21
A399720,가온칩스,12,2011,Annual,,,,
A399720,가온칩스,12,2012,Annual,,,,
A399720,가온칩스,12,2013,Annual,,,,
A399720,가온칩스,12,2014,Annual,,,,
A399720,가온칩스,12,2015,Annual,,,,
A399720,가온칩스,12,2016,Annual,,,,
A399720,가온칩스,12,2017,Annual,,,,
A399720,가온칩스,12,2018,Annual,,,,7.36
A399720,가온칩스,12,2019,Annual,N/A(IFRS),,N/A(IFRS),13.80
A399720,가온칩스,12,2020,Annual,23.01,107.95,27.41,15.80
A399720,가온칩스,12,2021,Annual,49.77,232.28,45.29,23.00
A399720,가온칩스,12,2022,Annual,39.20,257.25,17.44,15.35
A098460,고영,12,2011,Annual,104.81,,27.64,20.02
A098460,고영,12,2012,Annual,92.30,,22.52,15.98
A098460,고영,12,2013,Annual,75.64,,17.72,14.39
A098460,고영,12,2014,Annual,103.33,"12,258.03",23.41,17.55
A098460,고영,12,2015,Annual,100.70,"7,898.12",21.69,18.38
A098460,고영,12,2016,Annual,101.97,"17,251.28",23.04,19.36
A098460,고영,12,2017,Annual,74.62,"52,827.62",19.15,15.00
A098460,고영,12,2018,Annual,96.15,,24.11,19.59
A098460,고영,12,2019,Annual,70.02,624.01,17.15,18.13
A098460,고영,12,2020,Annual,35.09,156.94,8.48,11.56
A098460,고영,12,2021,Annual,72.36,234.30,19.85,21.13
A098460,고영,12,2022,Annual,58.89,172.77,17.54,18.65
A166090,하나머티리얼즈,12,2011,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),18.45
A166090,하나머티리얼즈,12,2012,Annual,24.03,26.29,75.15,25.21
A166090,하나머티리얼즈,12,2013,Annual,19.07,20.66,43.53,18.66
A166090,하나머티리얼즈,12,2014,Annual,16.89,18.35,29.17,17.70
A166090,하나머티리얼즈,12,2015,Annual,40.31,46.87,47.80,23.61
A166090,하나머티리얼즈,12,2016,Annual,44.33,55.87,40.01,24.05
A166090,하나머티리얼즈,12,2017,Annual,66.49,93.88,42.04,26.00
A166090,하나머티리얼즈,12,2018,Annual,52.39,70.16,45.61,28.33
A166090,하나머티리얼즈,12,2019,Annual,32.42,39.64,34.10,29.19
A166090,하나머티리얼즈,12,2020,Annual,35.94,44.12,33.85,28.13
A166090,하나머티리얼즈,12,2021,Annual,57.21,80.66,45.14,37.05
A166090,하나머티리얼즈,12,2022,Annual,61.55,90.80,40.93,36.93
A140860,파크시스템스,12,2011,Annual,17.43,33.32,19.86,8.66
A140860,파크시스템스,12,2012,Annual,11.67,21.51,12.85,5.19
A140860,파크시스템스,12,2013,Annual,-10.20,-16.06,-13.15,-6.22
A140860,파크시스템스,12,2014,Annual,-4.39,-6.25,-7.86,-3.20
A140860,파크시스템스,12,2015,Annual,50.50,88.53,26.84,18.95
A140860,파크시스템스,12,2016,Annual,91.80,,16.31,16.36
A140860,파크시스템스,12,2017,Annual,80.60,,17.42,15.10
A140860,파크시스템스,12,2018,Annual,90.66,,18.53,14.78
A140860,파크시스템스,12,2019,Annual,92.35,"1,048.33",26.69,20.66
A140860,파크시스템스,12,2020,Annual,38.35,94.43,26.56,18.17
A140860,파크시스템스,12,2021,Annual,25.98,56.74,17.25,14.49
A140860,파크시스템스,12,2022,Annual,69.39,187.32,30.25,25.46
A096530,씨젠,12,2011,Annual,46.58,62.92,30.91,28.34
A096530,씨젠,12,2012,Annual,28.95,37.32,27.81,22.23
A096530,씨젠,12,2013,Annual,29.69,40.01,20.27,21.71
A096530,씨젠,12,2014,Annual,33.56,46.78,16.51,22.98
A096530,씨젠,12,2015,Annual,25.03,33.47,11.13,19.67
A096530,씨젠,12,2016,Annual,22.04,28.58,9.86,18.56
A096530,씨젠,12,2017,Annual,18.54,27.91,7.49,10.94
A096530,씨젠,12,2018,Annual,49.29,122.98,15.04,18.06
A096530,씨젠,12,2019,Annual,94.08,290.96,26.21,30.22
A096530,씨젠,12,2020,Annual,211.29,878.26,129.82,46.10
A096530,씨젠,12,2021,Annual,134.02,436.81,66.18,41.76
A096530,씨젠,12,2022,Annual,74.26,150.88,21.49,28.13
A214370,케어젠,12,2011,Annual,202.68,"3,133.93",31.93,42.64
A214370,케어젠,12,2012,Annual,N/A(IFRS),,N/A(IFRS),49.51
A214370,케어젠,12,2013,Annual,122.11,"47,475.12",23.03,43.42
A214370,케어젠,12,2014,Annual,221.88,"23,556.16",31.16,50.96
A214370,케어젠,12,2015,Annual,182.34,"32,638.82",9.40,46.04
A214370,케어젠,12,2016,Annual,137.34,,5.75,42.85
A214370,케어젠,12,2017,Annual,181.56,,9.46,43.71
A214370,케어젠,12,2018,Annual,143.62,,8.89,36.03
A214370,케어젠,12,2019,Annual,206.17,,14.30,46.59
A214370,케어젠,12,2020,Annual,255.37,,15.90,55.66
A214370,케어젠,12,2021,Annual,193.46,,13.18,46.29
A214370,케어젠,12,2022,Annual,175.24,,14.43,44.45
A393890,더블유씨피,12,2011,Annual,,,,
A393890,더블유씨피,12,2012,Annual,,,,
A393890,더블유씨피,12,2013,Annual,,,,
A393890,더블유씨피,12,2014,Annual,,,,
A393890,더블유씨피,12,2015,Annual,,,,
A393890,더블유씨피,12,2016,Annual,,,,
A393890,더블유씨피,12,2017,Annual,,,,
A393890,더블유씨피,12,2018,Annual,-106.60,-813.75,-7.25,
A393890,더블유씨피,12,2019,Annual,3.68,4.71,2.67,13.08
A393890,더블유씨피,12,2020,Annual,-1.49,-2.09,-2.48,-3.97
A393890,더블유씨피,12,2021,Annual,7.56,12.20,7.76,11.90
A393890,더블유씨피,12,2022,Annual,54.26,92.89,14.89,38.76
A036830,솔브레인홀딩스,12,2011,Annual,14.43,19.94,12.53,5.66
A036830,솔브레인홀딩스,12,2012,Annual,46.75,65.93,37.17,15.64
A036830,솔브레인홀딩스,12,2013,Annual,51.32,80.47,26.55,15.09
A036830,솔브레인홀딩스,12,2014,Annual,46.66,72.20,19.10,14.37
A036830,솔브레인홀딩스,12,2015,Annual,62.90,93.88,26.91,19.60
A036830,솔브레인홀딩스,12,2016,Annual,48.84,75.38,23.52,17.15
A036830,솔브레인홀딩스,12,2017,Annual,35.80,60.88,15.21,11.87
A036830,솔브레인홀딩스,12,2018,Annual,57.15,108.92,21.41,15.38
A036830,솔브레인홀딩스,12,2019,Annual,57.38,110.06,21.49,67.62
A036830,솔브레인홀딩스,12,2020,Annual,476.96,825.54,157.76,628.28
A036830,솔브레인홀딩스,12,2021,Annual,16.34,25.95,5.51,14.15
A036830,솔브레인홀딩스,12,2022,Annual,20.97,33.43,8.50,17.19
A383310,에코프로에이치엔,12,2011,Annual,,,,
A383310,에코프로에이치엔,12,2012,Annual,,,,
A383310,에코프로에이치엔,12,2013,Annual,,,,
A383310,에코프로에이치엔,12,2014,Annual,,,,
A383310,에코프로에이치엔,12,2015,Annual,,,,
A383310,에코프로에이치엔,12,2016,Annual,,,,
A383310,에코프로에이치엔,12,2017,Annual,,,,
A383310,에코프로에이치엔,12,2018,Annual,,,,
A383310,에코프로에이치엔,12,2019,Annual,,,,
A383310,에코프로에이치엔,12,2020,Annual,,,,
A383310,에코프로에이치엔,12,2021,Annual,,,,16.38
A383310,에코프로에이치엔,12,2022,Annual,46.60,115.63,51.15,17.49
A025900,동화기업,12,2011,Annual,1.78,3.11,1.57,2.38
A025900,동화기업,12,2012,Annual,2.47,3.90,2.55,4.16
A025900,동화기업,12,2013,Annual,1.33,1.97,1.58,2.05
A025900,동화기업,12,2014,Annual,9.36,13.81,11.69,9.78
A025900,동화기업,12,2015,Annual,10.36,17.33,11.12,8.77
A025900,동화기업,12,2016,Annual,11.93,21.86,11.48,9.97
A025900,동화기업,12,2017,Annual,12.68,23.61,11.25,10.34
A025900,동화기업,12,2018,Annual,13.25,24.61,11.04,9.72
A025900,동화기업,12,2019,Annual,11.53,18.46,11.17,10.56
A025900,동화기업,12,2020,Annual,9.52,14.00,11.39,10.54
A025900,동화기업,12,2021,Annual,10.68,16.08,13.13,10.60
A025900,동화기업,12,2022,Annual,10.54,15.97,13.66,9.78
A140410,메지온,12,2011,Annual,63.92,,12.24,64.04
A140410,메지온,12,2012,Annual,65.95,,5.32,28.32
A140410,메지온,12,2013,Annual,-30.52,,-1.25,-17.78
A140410,메지온,12,2014,Annual,-37.51,,-3.77,-49.76
A140410,메지온,12,2015,Annual,17.48,36.19,7.10,30.59
A140410,메지온,12,2016,Annual,-30.07,-48.82,-21.79,-143.63
A140410,메지온,12,2017,Annual,-46.34,-86.08,-27.97,-265.30
A140410,메지온,12,2018,Annual,-96.60,-443.30,-33.76,-97.70
A140410,메지온,12,2019,Annual,-129.76,"-1,142.74",-43.77,-122.32
A140410,메지온,12,2020,Annual,-71.13,-284.94,-24.88,-43.30
A140410,메지온,12,2021,Annual,-60.15,-255.00,-20.09,-45.08
A140410,메지온,12,2022,Annual,-141.61,"-1,286.85",-77.81,-112.74
A084370,유진테크,12,2011,Annual,65.26,"3,198.48",42.73,20.57
A084370,유진테크,12,2012,Annual,109.51,"6,544.87",53.86,31.98
A084370,유진테크,12,2013,Annual,104.27,"7,546.98",27.57,37.12
A084370,유진테크,12,2014,Annual,64.59,"2,994.57",10.43,22.27
A084370,유진테크,12,2015,Annual,136.08,"13,867.53",13.52,25.49
A084370,유진테크,12,2016,Annual,158.34,,18.26,25.61
A084370,유진테크,12,2017,Annual,98.21,,13.88,23.61
A084370,유진테크,12,2018,Annual,78.03,,11.91,12.65
A084370,유진테크,12,2019,Annual,53.95,785.24,7.82,9.17
A084370,유진테크,12,2020,Annual,36.74,256.98,5.80,7.08
A084370,유진테크,12,2021,Annual,124.38,"1,070.07",26.02,22.44
A084370,유진테크,12,2022,Annual,66.85,806.27,16.21,17.16
A204270,제이앤티씨,12,2011,Annual,23.58,33.06,26.27,14.82
A204270,제이앤티씨,12,2012,Annual,27.10,34.20,29.45,14.94
A204270,제이앤티씨,12,2013,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),12.74
A204270,제이앤티씨,12,2014,Annual,29.90,50.35,48.60,16.02
A204270,제이앤티씨,12,2015,Annual,24.52,35.46,34.97,15.60
A204270,제이앤티씨,12,2016,Annual,27.79,41.22,42.91,16.30
A204270,제이앤티씨,12,2017,Annual,20.46,32.87,25.03,14.39
A204270,제이앤티씨,12,2018,Annual,39.15,60.67,32.50,27.23
A204270,제이앤티씨,12,2019,Annual,80.83,134.83,49.99,32.19
A204270,제이앤티씨,12,2020,Annual,60.97,97.36,28.03,27.45
A204270,제이앤티씨,12,2021,Annual,0.56,0.78,0.27,0.51
A204270,제이앤티씨,12,2022,Annual,-3.68,-4.90,-2.03,-4.46
A298380,에이비엘바이오,12,2011,Annual,,,,
A298380,에이비엘바이오,12,2012,Annual,,,,
A298380,에이비엘바이오,12,2013,Annual,,,,
A298380,에이비엘바이오,12,2014,Annual,,,,
A298380,에이비엘바이오,12,2015,Annual,,,,
A298380,에이비엘바이오,12,2016,Annual,,,,
A298380,에이비엘바이오,12,2017,Annual,-118.03,"-1,493.34",완전잠식,"-104,063.18"
A298380,에이비엘바이오,12,2018,Annual,-197.26,"-3,057.61",-328.45,"-9,270.59"
A298380,에이비엘바이오,12,2019,Annual,-310.12,"-3,759.88",-24.47,-886.35
A298380,에이비엘바이오,12,2020,Annual,-532.11,"-3,171.59",-48.09,-660.67
A298380,에이비엘바이오,12,2021,Annual,-442.08,"-3,999.98",-56.47,-776.43
A298380,에이비엘바이오,12,2022,Annual,8.84,26.09,8.82,8.22
A039200,오스코텍,12,2011,Annual,-9.43,-11.56,-8.33,-8.22
A039200,오스코텍,12,2012,Annual,-56.70,-74.49,-46.11,-46.75
A039200,오스코텍,12,2013,Annual,-20.91,-28.94,-15.27,-16.29
A039200,오스코텍,12,2014,Annual,-10.75,-14.60,-7.33,-9.41
A039200,오스코텍,12,2015,Annual,4.90,6.43,3.73,4.96
A039200,오스코텍,12,2016,Annual,-46.15,-57.18,-36.77,-224.88
A039200,오스코텍,12,2017,Annual,-41.12,-46.38,-26.25,-141.72
A039200,오스코텍,12,2018,Annual,22.57,30.87,9.77,20.20
A039200,오스코텍,12,2019,Annual,-119.15,-242.96,-41.15,-499.37
A039200,오스코텍,12,2020,Annual,-17.69,-77.94,-5.89,-7.56
A039200,오스코텍,12,2021,Annual,-133.88,-550.90,-55.90,-633.35
A039200,오스코텍,12,2022,Annual,-114.19,-261.45,-29.62,-447.69
A101490,에스앤에스텍,12,2011,Annual,21.18,27.30,16.58,20.24
A101490,에스앤에스텍,12,2012,Annual,10.15,12.30,10.93,13.49
A101490,에스앤에스텍,12,2013,Annual,2.26,2.70,2.89,3.54
A101490,에스앤에스텍,12,2014,Annual,4.86,5.76,5.32,5.97
A101490,에스앤에스텍,12,2015,Annual,37.94,47.73,22.43,25.13
A101490,에스앤에스텍,12,2016,Annual,39.37,59.95,21.42,27.90
A101490,에스앤에스텍,12,2017,Annual,23.61,33.69,13.60,19.37
A101490,에스앤에스텍,12,2018,Annual,30.30,40.02,16.63,21.54
A101490,에스앤에스텍,12,2019,Annual,41.44,60.33,22.45,22.36
A101490,에스앤에스텍,12,2020,Annual,57.35,101.60,15.53,22.49
A101490,에스앤에스텍,12,2021,Annual,92.26,326.89,12.12,20.78
A101490,에스앤에스텍,12,2022,Annual,93.01,370.49,15.14,22.36
A195940,HK이노엔,12,2011,Annual,,,,
A195940,HK이노엔,12,2012,Annual,,,,
A195940,HK이노엔,12,2013,Annual,,,,
A195940,HK이노엔,12,2014,Annual,,,,12.78
A195940,HK이노엔,12,2015,Annual,30.48,54.78,19.41,12.16
A195940,HK이노엔,12,2016,Annual,34.64,64.02,20.83,12.75
A195940,HK이노엔,12,2017,Annual,44.57,94.32,21.82,14.50
A195940,HK이노엔,12,2018,Annual,44.74,111.08,19.77,13.58
A195940,HK이노엔,12,2019,Annual,7.92,10.44,8.28,7.76
A195940,HK이노엔,12,2020,Annual,6.48,8.03,7.95,9.66
A195940,HK이노엔,12,2021,Annual,7.32,9.41,6.02,7.40
A195940,HK이노엔,12,2022,Annual,11.01,15.04,6.30,8.62
A085660,차바이오텍,12,2011,Annual,10.90,29.64,9.02,5.49
A085660,차바이오텍,12,2012,Annual,22.43,81.77,13.72,8.90
A085660,차바이오텍,12,2013,Annual,27.12,131.33,11.62,12.74
A085660,차바이오텍,12,2014,Annual,7.31,54.43,2.74,3.77
A085660,차바이오텍,12,2015,Annual,0.52,3.06,0.22,0.25
A085660,차바이오텍,12,2016,Annual,9.10,21.35,6.73,5.96
A085660,차바이오텍,12,2017,Annual,-8.61,-21.03,-8.81,-8.00
A085660,차바이오텍,12,2018,Annual,10.04,32.93,8.20,8.04
A085660,차바이오텍,12,2019,Annual,15.39,38.73,11.31,12.87
A085660,차바이오텍,12,2020,Annual,1.16,2.56,1.04,1.02
A085660,차바이오텍,12,2021,Annual,1.96,4.34,1.94,1.91
A085660,차바이오텍,12,2022,Annual,-1.77,-4.09,-2.08,-1.78
A420770,기가비스,12,2011,Annual,173.95,"6,184.68",27.22,23.75
A420770,기가비스,12,2012,Annual,126.51,"6,909.93",19.96,18.30
A420770,기가비스,12,2013,Annual,205.58,"9,127.04",29.90,31.21
A420770,기가비스,12,2014,Annual,175.21,"2,385.41",10.52,21.67
A420770,기가비스,12,2015,Annual,187.57,"1,443.75",6.24,14.05
A420770,기가비스,12,2016,Annual,-103.24,"-1,268.99",-2.78,-10.71
A420770,기가비스,12,2017,Annual,45.77,,1.47,2.87
A420770,기가비스,12,2018,Annual,-212.87,,-11.96,-39.85
A420770,기가비스,12,2019,Annual,145.50,,18.51,18.10
A420770,기가비스,12,2020,Annual,N/A(IFRS),,N/A(IFRS),35.19
A420770,기가비스,12,2021,Annual,150.13,,26.37,34.16
A420770,기가비스,12,2022,Annual,107.67,,35.11,28.44
A036540,SFA반도체,12,2011,Annual,14.43,18.53,25.22,10.25
A036540,SFA반도체,12,2012,Annual,12.31,14.88,25.31,9.81
A036540,SFA반도체,12,2013,Annual,3.05,3.66,8.61,3.28
A036540,SFA반도체,12,2014,Annual,6.23,7.45,20.03,7.19
A036540,SFA반도체,12,2015,Annual,-11.46,-14.25,-26.92,-11.98
A036540,SFA반도체,12,2016,Annual,14.78,19.42,24.53,15.08
A036540,SFA반도체,12,2017,Annual,16.97,22.86,24.08,14.49
A036540,SFA반도체,12,2018,Annual,16.13,22.37,20.34,12.38
A036540,SFA반도체,12,2019,Annual,19.95,28.64,22.64,11.60
A036540,SFA반도체,12,2020,Annual,21.77,31.15,18.73,10.96
A036540,SFA반도체,12,2021,Annual,42.65,65.60,24.87,15.14
A036540,SFA반도체,12,2022,Annual,42.53,69.73,19.38,12.60
A115450,HLB테라퓨틱스,12,2011,Annual,-135.14,-258.29,-143.01,-207.85
A115450,HLB테라퓨틱스,12,2012,Annual,-12.49,-20.85,-32.35,-8.86
A115450,HLB테라퓨틱스,12,2013,Annual,-9.72,-13.46,-26.43,-15.50
A115450,HLB테라퓨틱스,12,2014,Annual,-3.12,-6.53,-5.92,-5.52
A115450,HLB테라퓨틱스,12,2015,Annual,-14.37,-36.36,-13.57,-22.64
A115450,HLB테라퓨틱스,12,2016,Annual,-29.95,-41.64,-13.41,-26.67
A115450,HLB테라퓨틱스,12,2017,Annual,-26.07,-35.63,-10.75,-25.37
A115450,HLB테라퓨틱스,12,2018,Annual,22.47,43.93,8.05,11.58
A115450,HLB테라퓨틱스,12,2019,Annual,-35.10,-54.61,-19.98,-26.68
A115450,HLB테라퓨틱스,12,2020,Annual,-38.10,-52.18,-18.37,-37.74
A115450,HLB테라퓨틱스,12,2021,Annual,-38.12,-48.08,-13.46,-35.55
A115450,HLB테라퓨틱스,12,2022,Annual,-16.26,-18.76,-7.51,-22.85
A086900,메디톡스,12,2011,Annual,82.82,137.39,22.93,41.15
A086900,메디톡스,12,2012,Annual,126.70,217.50,35.72,47.42
A086900,메디톡스,12,2013,Annual,94.94,198.46,27.92,41.32
A086900,메디톡스,12,2014,Annual,88.00,549.13,65.35,61.25
A086900,메디톡스,12,2015,Annual,52.14,275.17,47.30,52.13
A086900,메디톡스,12,2016,Annual,48.03,101.07,49.00,48.01
A086900,메디톡스,12,2017,Annual,43.44,72.64,45.53,43.23
A086900,메디톡스,12,2018,Annual,53.39,86.86,37.91,41.87
A086900,메디톡스,12,2019,Annual,29.90,47.62,17.06,21.54
A086900,메디톡스,12,2020,Annual,-5.75,-8.79,-4.33,-7.80
A086900,메디톡스,12,2021,Annual,56.62,80.20,34.67,60.80
A086900,메디톡스,12,2022,Annual,30.94,41.07,12.45,26.71
A222800,심텍,12,2011,Annual,,,,
A222800,심텍,12,2012,Annual,,,,
A222800,심텍,12,2013,Annual,,,,
A222800,심텍,12,2014,Annual,,,,
A222800,심텍,12,2015,Annual,,,,8.08
A222800,심텍,12,2016,Annual,17.80,40.12,43.45,9.16
A222800,심텍,12,2017,Annual,13.05,32.86,30.99,7.52
A222800,심텍,12,2018,Annual,13.15,35.52,34.07,7.26
A222800,심텍,12,2019,Annual,5.90,13.30,20.03,3.77
A222800,심텍,12,2020,Annual,22.61,53.10,58.80,11.01
A222800,심텍,12,2021,Annual,40.52,136.85,58.56,14.35
A222800,심텍,12,2022,Annual,58.02,283.67,65.96,19.31
A213420,덕산네오룩스,12,2011,Annual,,,,
A213420,덕산네오룩스,12,2012,Annual,,,,
A213420,덕산네오룩스,12,2013,Annual,,,,
A213420,덕산네오룩스,12,2014,Annual,,,,
A213420,덕산네오룩스,12,2015,Annual,68.18,,5.30,13.59
